state,election_date,jurisdiction,county_name,precinct_name,name,address,polling_location_type
AR,2012-11-06,county,,10,St. Paul Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,11,St. Paul Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,12,St. Paul Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,09A,St. Paul Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,12A,St. Paul Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,8,Camden Cumberland Presbyterian Ch,  AR 0,polling_location
AR,2012-11-06,county,,9,Camden Cumberland Presbyterian Ch,  AR 0,polling_location
AR,2012-11-06,county,,06A,Camden Cumberland Presbyterian Ch,  AR 0,polling_location
AR,2012-11-06,county,,17A,Camden Cumberland Presbyterian Ch,  AR 0,polling_location
AR,2012-11-06,county,,Cc,Camden Cumberland Presbyterian Ch,  AR 0,polling_location
AR,2012-11-06,county,,Violet Hill,VIOLET HILL,  AR 0,polling_location
AR,2012-11-06,county,,7,St. Marks Methodist Curch,  AR 0,polling_location
AR,2012-11-06,county,,4,St. Marks Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,5,St. Marks Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,6,St. Marks Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,04A,St. Marks Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,04B,St. Marks Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,Fenter B,Rockport City Hall,186 Military Malvern AR 72104,polling_location
AR,2012-11-06,county,,Rockport W-1,Rockport City Hall,186 Military Malvern AR 72104,polling_location
AR,2012-11-06,county,,Rockport W-1-4,Rockport City Hall,186 Military Malvern AR 72104,polling_location
AR,2012-11-06,county,,Rockport W-2,Rockport City Hall,186 Military Malvern AR 72104,polling_location
AR,2012-11-06,county,,4,First United Methodist Church,1201 Edgewood Dr. Maumelle AR 72113,polling_location
AR,2012-11-06,county,,1,Cleveland Auditorium,  AR 0,polling_location
AR,2012-11-06,county,,2,Cleveland Auditorium,  AR 0,polling_location
AR,2012-11-06,county,,3,Cleveland Auditorium,  AR 0,polling_location
AR,2012-11-06,county,,07A,Cleveland Auditorium,  AR 0,polling_location
AR,2012-11-06,county,,White,Log Hall Church,  AR 0,polling_location
AR,2012-11-06,county,,11-01,Norfork Community Center,48 City Hall Norfork AR 0,polling_location
AR,2012-11-06,county,,11-03,Norfork Community Center,48 City Hall Norfork AR 0,polling_location
AR,2012-11-06,county,,Ponca,Ponca Fire Department,  AR 0,polling_location
AR,2012-11-06,county,,Polk,Bass Church,  AR 0,polling_location
AR,2012-11-06,county,,Sylamore,SYLAMORE NEAR MTN VIEW,214 Sylamore Creek Road Mountain View AR 72560,polling_location
AR,2012-11-06,county,,Pleasant Hill,Deer Community Center,  AR 0,polling_location
AR,2012-11-06,county,,Plumlee,Compton School,  AR 0,polling_location
AR,2012-11-06,county,,9-3K,Hartford Masonic Lodge,17 South Broadway Midland AR 72938,polling_location
AR,2012-11-06,county,,9-3L,Hartford Masonic Lodge,17 South Broadway Midland AR 72938,polling_location
AR,2012-11-06,county,,Murray,Murray Community Center,  AR 0,polling_location
AR,2012-11-06,county,,Ben Lomond,Ben Lomond Community Bldg,  AR 0,polling_location
AR,2012-11-06,county,,05 - North Crossett West,North Crossett Fbc,1035 Highway 133 Crossett AR 71635,polling_location
AR,2012-11-06,county,,Low Gap,Low Gap Church,  AR 0,polling_location
AR,2012-11-06,county,,Lincoln,Wayton Community Building,  AR 0,polling_location
AR,2012-11-06,county,,Jersey,Shady Grove Baptist Church,2241 Bradley 1 North Banks AR 716305,polling_location
AR,2012-11-06,county,,56,Rogers Christian Church,2421 W. Oak Street Rogers AR 72758,polling_location
AR,2012-11-06,county,,Van Buren,Boxley Community Center,  AR 0,polling_location
AR,2012-11-06,county,,Richland,Lurton Community Building,  AR 0,polling_location
AR,2012-11-06,county,,9-2L,Huntington City Hall,223 East Broadway Huntington AR 72940,polling_location
AR,2012-11-06,county,,9-3G,Huntington City Hall,223 East Broadway Huntington AR 72940,polling_location
AR,2012-11-06,county,,9-3H,Huntington City Hall,223 East Broadway Huntington AR 72940,polling_location
AR,2012-11-06,county,,Jackson,Jasper City Hall,  AR 0,polling_location
AR,2012-11-06,county,,Hickory Grove,Nail Church,  AR 0,polling_location
AR,2012-11-06,county,,10-01,Cotter City Hall,115 Mclean Ave Cotter AR 0,polling_location
AR,2012-11-06,county,,Hasty,Hasty Fire Station,  AR 0,polling_location
AR,2012-11-06,county,,Grove,West Grove Fire Station,U.S. 65 Business Western Grove AR 72685,polling_location
AR,2012-11-06,county,,Perla City,Francis Hall- Henson-Benson Foundation,22560 Hwy 67 Malvern AR 72104,polling_location
AR,2012-11-06,county,,Dogpatch,Top of Highway 7 Spur,  AR 0,polling_location
AR,2012-11-06,county,,Carlton 1,Lakeside School Administration Building,1230 South Cokley Street Lake Village AR 71653,polling_location
AR,2012-11-06,county,,Carlton 2,Lakeside School Administration Building,1230 South Cokley Street Lake Village AR 71653,polling_location
AR,2012-11-06,county,,Carlton 3,Lakeside School Administration Building,1230 South Cokley Street Lake Village AR 71653,polling_location
AR,2012-11-06,county,,Carlton Rural,Lakeside School Administration Building,1230 South Cokley Street Lake Village AR 71653,polling_location
AR,2012-11-06,county,,9-3A,Hackett City Hall,102 North Main Street Huntington AR 72937,polling_location
AR,2012-11-06,county,,9-3B,Hackett City Hall,102 North Main Street Huntington AR 72937,polling_location
AR,2012-11-06,county,,Spg 10,Hackett City Hall,102 North Main Street Huntington AR 72937,polling_location
AR,2012-11-06,county,,Spg 19,Hackett City Hall,102 North Main Street Huntington AR 72937,polling_location
AR,2012-11-06,county,,Boston,New Davis School,  AR 0,polling_location
AR,2012-11-06,county,,Big Creek,Mt. Judea School,Highway 123 South Mt. Judea AR 72655,polling_location
AR,2012-11-06,county,,Willisville City,Willisville City Hall,  AR 0,polling_location
AR,2012-11-06,county,,Willisville Rural,Willisville City Hall,  AR 0,polling_location
AR,2012-11-06,county,,Amity City,Armity City Hall,309 West Thompson Street Amity AR 719205,polling_location
AR,2012-11-06,county,,North East Co.,Armity City Hall,309 West Thompson Street Amity AR 719205,polling_location
AR,2012-11-06,county,,Brockwell,SENIOR CENTER BROCKWELL,30 Chapel Hill Road Brockwell AR 72517,polling_location
AR,2012-11-06,county,,Newburg,SENIOR CENTER BROCKWELL,30 Chapel Hill Road Brockwell AR 72517,polling_location
AR,2012-11-06,county,,Union,Union Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,Rosston City,Rosston City Hall,  AR 0,polling_location
AR,2012-11-06,county,,Rosston Rural,Rosston City Hall,  AR 0,polling_location
AR,2012-11-06,county,,9-2B,Betty Wilkinson Senior Center,125 West Center Street Greenwood AR 72936,polling_location
AR,2012-11-06,county,,9-2C,Betty Wilkinson Senior Center,125 West Center Street Greenwood AR 72936,polling_location
AR,2012-11-06,county,,Liberty,Shady Grove Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,New Hope,Shady Grove Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,Laneburg,Laneburg Fire Station,  AR 0,polling_location
AR,2012-11-06,county,,Sutton,Laneburg Fire Station,  AR 0,polling_location
AR,2012-11-06,county,,03-03,North East Lakeside Fire Station,5482 Hwy 62 E Mountain Home AR 0,polling_location
AR,2012-11-06,county,,09-01,North East Lakeside Fire Station,5482 Hwy 62 E Mountain Home AR 0,polling_location
AR,2012-11-06,county,,Jackson,Harrison Chapel,  AR 0,polling_location
AR,2012-11-06,county,,Leake,Harrison Chapel,  AR 0,polling_location
AR,2012-11-06,county,,Georgia,Morris Church,  AR 0,polling_location
AR,2012-11-06,county,,66,Grace Church,12900 Cantrell Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Emmet City,City Hall,  AR 0,polling_location
AR,2012-11-06,county,,Emmet Rural,City Hall,  AR 0,polling_location
AR,2012-11-06,county,,Bluff City,Bluff City Hall,  AR 0,polling_location
AR,2012-11-06,county,,Bluff City Reader,Bluff City Hall,  AR 0,polling_location
AR,2012-11-06,county,,Bluff City Rural,Bluff City Hall,  AR 0,polling_location
AR,2012-11-06,county,,1,Jess Odom Community Center,1100 Edgewood Dr. Maumelle AR 72113,polling_location
AR,2012-11-06,county,,2,Jess Odom Community Center,1100 Edgewood Dr. Maumelle AR 72113,polling_location
AR,2012-11-06,county,,3,Jess Odom Community Center,1100 Edgewood Dr. Maumelle AR 72113,polling_location
AR,2012-11-06,county,,8,Jess Odom Community Center,1100 Edgewood Dr. Maumelle AR 72113,polling_location
AR,2012-11-06,county,,East Rural,1st Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,West Rural,1st Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,Cale City,Community Center,  AR 0,polling_location
AR,2012-11-06,county,,Cale Rural,Community Center,  AR 0,polling_location
AR,2012-11-06,county,,Hudson,Community Center,  AR 0,polling_location
AR,2012-11-06,county,,11-08,Salesville City Hall,46 Gillispie Street Salesville AR 0,polling_location
AR,2012-11-06,county,,Boughton,Boughton Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,13,Dell Community Center,204 School Street Dell AR 72426,polling_location
AR,2012-11-06,county,,14,Dell Community Center,204 School Street Dell AR 72426,polling_location
AR,2012-11-06,county,,15,Dell Community Center,204 School Street Dell AR 72426,polling_location
AR,2012-11-06,county,,Enon,Enon Baptist Church,2927 Highway 35 East Monticello AR 71655,polling_location
AR,2012-11-06,county,,Ozark,Ozark Acres Clubhouse,220 South Summit Ridge Dr Williford AR 0,polling_location
AR,2012-11-06,county,,419,Pine Bluff School Adm. Office,1215 W. Pullen  AR 0,polling_location
AR,2012-11-06,county,,420,Pine Bluff School Adm. Office,1215 W. Pullen  AR 0,polling_location
AR,2012-11-06,county,,421,Pine Bluff School Adm. Office,1215 W. Pullen  AR 0,polling_location
AR,2012-11-06,county,,422,Pine Bluff School Adm. Office,1215 W. Pullen  AR 0,polling_location
AR,2012-11-06,county,,22,Olive Hill Missionary Bap Ch,14514 Chicot Road Mablevale AR 72103,polling_location
AR,2012-11-06,county,,Arkadelphia 1,First Methodist Church,107 North 9th Street Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,9-2A,Greenwood First United Methodist,100 West Denver Street Greenwood AR 72936,polling_location
AR,2012-11-06,county,,9-2D,Greenwood First United Methodist,100 West Denver Street Greenwood AR 72936,polling_location
AR,2012-11-06,county,,9-2E,Greenwood First United Methodist,100 West Denver Street Greenwood AR 72936,polling_location
AR,2012-11-06,county,,09 - Hickory Grove,Forestry Experimental Station,4472 Highway 133 South Crossett AR 71635,polling_location
AR,2012-11-06,county,,Shoal Creek,New Blaine Rural Fire Station,11 State Hwy 197 Loop New Blaine AR 728505,polling_location
AR,2012-11-06,county,,Arkadelphia 2,Second Baptist Church,810 South 12th Street Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,21,Old Union Church,12641 Highway 298 Benton AR 72019,polling_location
AR,2012-11-06,county,,Arkadelphia 3,First Presbyterian Church,1220 Pine Street Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,Cane Creek,Dublin Freewill Baptist Church,34 Snow Road Scranton AR 72863,polling_location
AR,2012-11-06,county,,Newcastle,Oak Hill Church,97 SFC 309 Forrest City AR 0,polling_location
AR,2012-11-06,county,,Parrot,Oak Hill Church,97 SFC 309 Forrest City AR 0,polling_location
AR,2012-11-06,county,,Cross Roads,CROSS ROADS FIRE STATION,  AR 0,polling_location
AR,2012-11-06,county,,201,Immanuel Baptist Church,16th and Hickory Pine Bluff AR 716005,polling_location
AR,2012-11-06,county,,203,Immanuel Baptist Church,16th and Hickory Pine Bluff AR 716005,polling_location
AR,2012-11-06,county,,204,Immanuel Baptist Church,16th and Hickory Pine Bluff AR 716005,polling_location
AR,2012-11-06,county,,206,Immanuel Baptist Church,16th and Hickory Pine Bluff AR 716005,polling_location
AR,2012-11-06,county,,Malvern W-4,Senior Adult Center,1800 W. Moline Malvern AR 72104,polling_location
AR,2012-11-06,county,,Sims,Sims Fire Station,1398 Hwy 88 E Sims AR 71969,polling_location
AR,2012-11-06,county,,Foothills,Foothills Baptist Church,19935 Hwy 5 Mountain View AR 0,polling_location
AR,2012-11-06,county,,9-1C,Bloomer First Baptist Church,27905 Hwy 22 Greenwood AR 72933,polling_location
AR,2012-11-06,county,,Selma,Volunteer Fire Department,354 Highway 293 Tillar AR 71670,polling_location
AR,2012-11-06,county,,412,Gospel temple Baptist Church,1100 Oakwood  AR 0,polling_location
AR,2012-11-06,county,,414,Gospel temple Baptist Church,1100 Oakwood  AR 0,polling_location
AR,2012-11-06,county,,415,Gospel temple Baptist Church,1100 Oakwood  AR 0,polling_location
AR,2012-11-06,county,,416,Gospel temple Baptist Church,1100 Oakwood  AR 0,polling_location
AR,2012-11-06,county,,19,Kentucky Baptist Church,7070 Highway 5 Benton AR 72019,polling_location
AR,2012-11-06,county,,Marion,Alicia Community Center,122 E. Main St. Alicia AR 72410,polling_location
AR,2012-11-06,county,,9-1D,Lavaca First Baptist Church,300 Main Street Charleston AR 729405,polling_location
AR,2012-11-06,county,,9-1E,Lavaca First Baptist Church,300 Main Street Charleston AR 729405,polling_location
AR,2012-11-06,county,,White River Ward 2,Des Arc City Hall,107 South 3rd St. Des Arc AR 72040,polling_location
AR,2012-11-06,county,,White River Ward 3,Des Arc City Hall,107 South 3rd St. Des Arc AR 72040,polling_location
AR,2012-11-06,county,,409,New Town Miss. Bapt.,3600 W. 2nd  AR 0,polling_location
AR,2012-11-06,county,,410,New Town Miss. Bapt.,3600 W. 2nd  AR 0,polling_location
AR,2012-11-06,county,,417,New Town Miss. Bapt.,3600 W. 2nd  AR 0,polling_location
AR,2012-11-06,county,,Springhill,Springhill Baptist Church,801 Bradley 5 North Hermitage AR 71647,polling_location
AR,2012-11-06,county,,Arkadelphia 5,Arkadelphia Recreation Center,2555 Twin Rivers Drive Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,Caddo Valley Ward 1,Caddo Valley City Hall,137 Malvern Road Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,Caddo Valley Ward 2,Caddo Valley City Hall,137 Malvern Road Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,Caddo Valley Ward 3,Caddo Valley City Hall,137 Malvern Road Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,North County,Caddo Valley City Hall,137 Malvern Road Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,122,New St. Hurricane Baptist Church,3319 Ohio Pine Bluff AR 0,polling_location
AR,2012-11-06,county,,123,New St. Hurricane Baptist Church,3319 Ohio Pine Bluff AR 0,polling_location
AR,2012-11-06,county,,124,New St. Hurricane Baptist Church,3319 Ohio Pine Bluff AR 0,polling_location
AR,2012-11-06,county,,126,New St. Hurricane Baptist Church,3319 Ohio Pine Bluff AR 0,polling_location
AR,2012-11-06,county,,Norman-Outside,Norman City Hall 2&3,133 Golf Course Rd Norman AR 71960,polling_location
AR,2012-11-06,county,,Central,Central Community Building,1022 Central Road Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,9-4B,Excelsior Community Center,1405 South Highway 253 Greenwood AR 72936,polling_location
AR,2012-11-06,county,,9-4F,Excelsior Community Center,1405 South Highway 253 Greenwood AR 72936,polling_location
AR,2012-11-06,county,,PRECINCT 4-B,Excelsior Community Center,1405 South Highway 253 Greenwood AR 72936,polling_location
AR,2012-11-06,county,,405,The Labor Temple (Dollarway),500 West Hoover  AR 0,polling_location
AR,2012-11-06,county,,407,The Labor Temple (Dollarway),500 West Hoover  AR 0,polling_location
AR,2012-11-06,county,,408,The Labor Temple (Dollarway),500 West Hoover  AR 0,polling_location
AR,2012-11-06,county,,Osage,Osage Baptist Church,16475 Hwy 103 S Alpena AR 000AR,polling_location
AR,2012-11-06,county,,Oden-Outside,Oden First Baptist Church 2,1161 Hwy 88 W Oden AR 719605,polling_location
AR,2012-11-06,county,,New Tennessee,Nimrod Fire Dept,7 Nimrod Cemetary LP Perryville AR 0,polling_location
AR,2012-11-06,county,,Norman- Inside,Norman City Hall,133 Golf Course Rd Norman AR 71960,polling_location
AR,2012-11-06,county,,9-J,Sacred Heart of Mary Church,1301 Frank Street Barling AR 72923,polling_location
AR,2012-11-06,county,,9-L,Sacred Heart of Mary Church,1301 Frank Street Barling AR 72923,polling_location
AR,2012-11-06,county,,Tillar,City Library,106 East B. Street Tillar AR 71670,polling_location
AR,2012-11-06,county,,Ward 1,Warren Housing Authority,1 Kings Square West Warren AR 716705,polling_location
AR,2012-11-06,county,,Jackson,Williford Fire Station #3,302 N School St Williford AR 0,polling_location
AR,2012-11-06,county,,North Lebanon,Williford Fire Station #3,302 N School St Williford AR 0,polling_location
AR,2012-11-06,county,,South Union,Williford Fire Station #3,302 N School St Williford AR 0,polling_location
AR,2012-11-06,county,,Mcjester,Old School Building,1845 McJester Road Pangburn AR 721205,polling_location
AR,2012-11-06,county,,Colt,Community Center,281 Old Military Rd Colt AR 0,polling_location
AR,2012-11-06,county,,Colt,Community Center,281 Old Military Rd Colt AR 0,polling_location
AR,2012-11-06,county,,119,Greater Archview Baptist Church,1720 W. 23rd St. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Mount Ida- Inside,Couthourse Annex,117 Ray Dr Mount Ida AR 71957,polling_location
AR,2012-11-06,county,,Lucas Estate (Horseshoe Lake),Horsehoe Fire Station,174 Highland Drive Hughes AR 72348,polling_location
AR,2012-11-06,county,,11 Dyer,Dyer Fire Station,309 Washington Street Dyer AR 72935,polling_location
AR,2012-11-06,county,,12 Jasper,Figure Five Fire Station,5920 North Highway 59 Van Buren AR 72956,polling_location
AR,2012-11-06,county,,Welbourne East,Sardis Fire Department,210 Sardis Road Morrilton AR 72110,polling_location
AR,2012-11-06,county,,Ozan-Inghram,Ozan Inghram Center,1101 Couch Texarkana AR 81754,polling_location
AR,2012-11-06,county,,Marble,Marble Fire Station,9752 Madison 2405 Huntsville AR 72740,polling_location
AR,2012-11-06,county,,12,First Christian Church,16218 Highway I-30 Benton AR 72019,polling_location
AR,2012-11-06,county,,Lincoln,Witter - Smith Chapel Church,16430 Hwy 23 Witter AR 72776,polling_location
AR,2012-11-06,county,,North Height,Central Baptist Church,2117 E 35th Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Beaver,Beaver Fire Station,900 Squire Beaver Rd. Beaver AR 000AR,polling_location
AR,2012-11-06,county,,Lamar,Wesley Community Building,1648 Hwy 74 Wesley AR 72773,polling_location
AR,2012-11-06,county,,Plantersville,Rock Springs Methodist Church,819 Rock Springs Road Wilmar AR 71675,polling_location
AR,2012-11-06,county,,Kings River,American Legion Building,32807 Hwy 74 Huntsville AR 72740,polling_location
AR,2012-11-06,county,,Japton,Japton Fire Station,10085 Madison 5395 Huntsville AR 72740,polling_location
AR,2012-11-06,county,,Mandeville,Mandeville Baptist Church,76 MC 144 Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Caddo Gap,Caddo Gap Baptist Church,48 6th Street Caddo Gap AR 71935,polling_location
AR,2012-11-06,county,,White River Ward 1,Housing Authority Admin. Bldg.,  AR 72040,polling_location
AR,2012-11-06,county,,Hickory Street,Hickory Street Baptist Church,2923 Hickory Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Hilburn,St. Paul Community Building,371 Madison Ave St. Paul AR 72760,polling_location
AR,2012-11-06,county,,East County,Manchester Community Bldg,1216 Manchester Road Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,25 Upper,Number 12 School,Freedom Road Chester AR 72934,polling_location
AR,2012-11-06,county,,Madison City,Madison Community Center,306 Martin Luther King Madison AR 0,polling_location
AR,2012-11-06,county,,Madison Country,Madison Community Center,306 Martin Luther King Madison AR 0,polling_location
AR,2012-11-06,county,,26 Vb 1-1,Van Buren Muncipal Complex,1003 Broadway Street Van Buren AR 72956,polling_location
AR,2012-11-06,county,,Grand,Bethel Baptist Church,1501 Grand Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Cleburne,Holly Grove Community Center,Highway 17S Holly Grove AR 72069,polling_location
AR,2012-11-06,county,,Duncan,Holly Grove Community Center,Highway 17S Holly Grove AR 72069,polling_location
AR,2012-11-06,county,,Holly Grove,Holly Grove Community Center,Highway 17S Holly Grove AR 72069,polling_location
AR,2012-11-06,county,,Jackson,Holly Grove Community Center,Highway 17S Holly Grove AR 72069,polling_location
AR,2012-11-06,county,,Montgomery- Smalley,Holly Grove Community Center,Highway 17S Holly Grove AR 72069,polling_location
AR,2012-11-06,county,,Cabot City - Ward 2,16th Section Comm Bldg,8733 HWY 319 E Austin AR 0,polling_location
AR,2012-11-06,county,,Magness Twp,16th Section Comm Bldg,8733 HWY 319 E Austin AR 0,polling_location
AR,2012-11-06,county,,Fifty Six,Fifty Six Community Center,5431 Mitchell Rd Mountain View AR 0,polling_location
AR,2012-11-06,county,,Lonoke City - Ward 4,Lonoke Depot,102 W Front St Lonoke AR 0,polling_location
AR,2012-11-06,county,,Lonoke City - Ward 6,Lonoke Depot,102 W Front St Lonoke AR 0,polling_location
AR,2012-11-06,county,,Lonoke City - Ward 7,Lonoke Depot,102 W Front St Lonoke AR 0,polling_location
AR,2012-11-06,county,,Lonoke City - Ward 8,Lonoke Depot,102 W Front St Lonoke AR 0,polling_location
AR,2012-11-06,county,,Lamar,Plainview VFW Building,  AR 0,polling_location
AR,2012-11-06,county,,Genoa,First Baptist Church Genoa,70 MC 289 Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Boston,Boston Church,417 Madison 3175 Pettigrew AR 72752,polling_location
AR,2012-11-06,county,,Garland,Garland City Hall,104 5th St Garland AR 71839,polling_location
AR,2012-11-06,county,,4,Bryant First Methodist,508 North Reynolds Road Bryant AR 72022,polling_location
AR,2012-11-06,county,,Fouke,Fouke First Baptist Church,201 South Lewis Fouke AR 71837,polling_location
AR,2012-11-06,county,,9,East End Baptist Church,4701 East End Road Hensley AR 72065,polling_location
AR,2012-11-06,county,,Fort Lynn,Pisgah Baptist Church,6392 MC 9 Fouke AR 71837,polling_location
AR,2012-11-06,county,,Alabam,Old Alabam Church,303 N Hwy 127 Huntsville AR 72740,polling_location
AR,2012-11-06,county,,Doddridge,Doddridge Volunteer Fire Station,145 MC 201 Doddridge AR 71834,polling_location
AR,2012-11-06,county,,Heber Springs Ward 4,Church of Christ,1314 West Pine Street Heber Springs AR 72543,polling_location
AR,2012-11-06,county,,York Twp,Church of Christ,500 N 2nd St Cabot AR 0,polling_location
AR,2012-11-06,county,,Lonoke City - Ward 1,American Legion Hut,117 E 2nd St Lonoke AR 0,polling_location
AR,2012-11-06,county,,Lonoke City - Ward 2,American Legion Hut,117 E 2nd St Lonoke AR 0,polling_location
AR,2012-11-06,county,,Lonoke City - Ward 3,American Legion Hut,117 E 2nd St Lonoke AR 0,polling_location
AR,2012-11-06,county,,Lonoke City - Ward 5,American Legion Hut,117 E 2nd St Lonoke AR 0,polling_location
AR,2012-11-06,county,,Lonoke Twp,American Legion Hut,117 E 2nd St Lonoke AR 0,polling_location
AR,2012-11-06,county,,Mars Hill,Viney Grove Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,Gray Twp,Southbend Fire Dept,4414 HWY 294 Jacksonville AR 0,polling_location
AR,2012-11-06,county,,8,Crows Station/Fire Department,17484 Highway 5 Lonsdale AR 72087,polling_location
AR,2012-11-06,county,,12,Gosnell School,600 Street Highway 181 Blytheville AR 72315,polling_location
AR,2012-11-06,county,,12-03,Gosnell School,600 Street Highway 181 Blytheville AR 72315,polling_location
AR,2012-11-06,county,,Mill Creek,Combs First Baptist Church,200 Madison 5321 Combs AR 727205,polling_location
AR,2012-11-06,county,,College Hill,College Hill,1705 Highland Ave Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Central,Central School,12472 SH 196 Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Bright Star,Bright Star School,4019 SH 160 Doddridge AR 71834,polling_location
AR,2012-11-06,county,,Boyd,Boyd United Methodist Church,7 MC 258 Fouke AR 71837,polling_location
AR,2012-11-06,county,,Goodrum Twp,Russell Chapel Church,5525 HWY 89 S Cabot AR 0,polling_location
AR,2012-11-06,county,,Arkansas Boulevard,AR Blvd Church of Christ,602 AR Blvd Texarkana AR 71854,polling_location
AR,2012-11-06,county,,Gum Springs Inside,Gum Springs City Hall,150 East Reynolds Road Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,Gum Springs Outside,Gum Springs City Hall,150 East Reynolds Road Arkadelphia AR 71923,polling_location
AR,2012-11-06,county,,26,Eros School,  AR 0,polling_location
AR,2012-11-06,county,,25,Bruno Fire House,8804 Hwy. 235 S. Bruno AR 72682,polling_location
AR,2012-11-06,county,,02-03,Three Brothers Community Church,168 Promise Land Rd Mountain Home AR 0,polling_location
AR,2012-11-06,county,,22,Ralph Fire House,4213 Hwy 14 S. Yellville AR 72687,polling_location
AR,2012-11-06,county,,23,Ralph Fire House,4213 Hwy 14 S. Yellville AR 72687,polling_location
AR,2012-11-06,county,,24,Ralph Fire House,4213 Hwy 14 S. Yellville AR 72687,polling_location
AR,2012-11-06,county,,Harve,Holland City Hall,18 Lodge Dr Holland AR 0,polling_location
AR,2012-11-06,county,,Harve City,Holland City Hall,18 Lodge Dr Holland AR 0,polling_location
AR,2012-11-06,county,,Hendrix,Hendrix College,1600 Washington Ave Conway AR 0,polling_location
AR,2012-11-06,county,,Matthews,Centerville Vol Fire Dept,22 Happy Valley Rd Greenbrier AR 0,polling_location
AR,2012-11-06,county,,East Sullivan,Church Building Maxville Community,1043 HWY 167 Cave City AR 0,polling_location
AR,2012-11-06,county,,16,Marion County Fairgrounds,513 E. Seawell Summit AR 72677,polling_location
AR,2012-11-06,county,,27,Marion County Fairgrounds,513 E. Seawell Summit AR 72677,polling_location
AR,2012-11-06,county,,28,Marion County Fairgrounds,513 E. Seawell Summit AR 72677,polling_location
AR,2012-11-06,county,,29,Marion County Fairgrounds,513 E. Seawell Summit AR 72677,polling_location
AR,2012-11-06,county,,10,Pyatt Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,11,Pyatt Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,12,Pyatt Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,13,Pyatt Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,14,Pyatt Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,15,Pyatt Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,Montgomery,Bismarck Fire Station,257 Willow Drive Bismarck AR 71929,polling_location
AR,2012-11-06,county,,8,Fairview Fire House,29 MC 8064 Flippin AR 72634,polling_location
AR,2012-11-06,county,,6,Bull Shoals Comm. Bldg.,706 C. S. Woods Blvd. Bull Shoals AR 72619,polling_location
AR,2012-11-06,county,,7,Bull Shoals Comm. Bldg.,706 C. S. Woods Blvd. Bull Shoals AR 72619,polling_location
AR,2012-11-06,county,,46,Berea Baptist Church,104 East Valentine Rd. Jacksonville AR 0,polling_location
AR,2012-11-06,county,,47,Berea Baptist Church,104 East Valentine Rd. Jacksonville AR 0,polling_location
AR,2012-11-06,county,,39,Oakley Chapel United Methodist Church,203 Promenade Blvd Rogers AR 72758,polling_location
AR,2012-11-06,county,,5,Promiseland Community Bldg.,6178 Promiseland Rd. Mountain  Home AR 72653,polling_location
AR,2012-11-06,county,,East Out,Fairgrounds New Build.,216 Warren St Mountain View AR 0,polling_location
AR,2012-11-06,county,,Northeast,Fairgrounds New Build.,216 Warren St Mountain View AR 0,polling_location
AR,2012-11-06,county,,Ward 1,Fairgrounds New Build.,216 Warren St Mountain View AR 0,polling_location
