state,county_name,precinct_name,precinct_id,name,address
VA,,501 - ATKINS,501,ATKINS ELEMENTARY SCHOOL,5909 Lee Hwy Atkins VA  24311-3015
VA,,602 - ELK GARDEN,602,BELFAST ELEMENTARY SCHOOL,646 BELFAST SCHOOL RD Rosedale VA  24280-0170
VA,,104 - SMITHLAND,104,SMITHLAND ELEMENTARY SCHOOL,474 LINDA LANE HARRISONBURG VA 22802
VA,,307 - HENDERSON,307,HENDERSON ELEMENTARY SCHOOL,3799 Waterway Dr Dumfries VA  22025-1085
VA,,304 - QUANTICO,304,LILLIAN CARDEN COMMUNITY CENTER,222 3RD AVENUE QUANTICO VA 22134
VA,,331 - SPRING HILL,331,SPRING HILL ELEMENTARY SCHOOL,8201 LEWINSVILLE RD MCLEAN VA 22102
VA,,701 - BELMONT,701,BELMONT ELEMENTARY SCHOOL,751 Norwood Ln Woodbridge VA  22191-1340
VA,,101 - PRECINCT 1 - DISTRICT ONE,101,HUGH MERCER ELEMENTARY SCHOOL,2100 COWAN BOULVARD FREDERICKSBURG VA 22401
VA,,403 - MT CRAWFORD,403,MT CRAWFORD RURITAN HALL,1 RURITAN DR MT CRAWFORD VA 22841
VA,,210 - PENN,210,PENN ELEMENTARY SCHOOL,12980 QUEEN CHAPEL ROAD WOODBRIDGE VA 22193
VA,,101 - BRODNAX,101,BRODNAX FIRE HOUSE,724 PINEY POND ROAD Brodnax VA 23920
VA,,102 - PRECINCT 1-2,102,A T JOHNSON HUMAN SERVICES BLD,18849 Kings Hwy Montross VA 22520
VA,,311 - SWANS CREEK,311,SWANS CREEK ELEMENTARY SCHOOL,17700 Wayside Drive DUMFRIES VA 22026
VA,,501 - HURT,501,JOHN L. HURT ELEMENTARY SCHOOL,315 Prospect Rd Hurt VA  24563-2114
VA,,609 - KING,609,KING ELEMENTARY SCHOOL,13224 Nickleson Dr Woodbridge VA  22193-4123
VA,,602 - CHATHAM,602,Eagles Lodge,21 COOL SPRING RD Fredericksburg VA 22405
VA,,401 - GLADE SPRING,401,GLADE SPRING MIDDLE SCHOOL,33474 Stagecoach Rd Glade Spring VA  24340-5154
VA,,309 - ASHLAND,309,ASHLAND ELEMENTARY SCHOOL,15300 Bowmans Folly Drive Manassas VA 20112
VA,,601 - BLACKWATER,601,AMERICAN LEGION HALL,130 Bank St Waverly VA  23890-3423
VA,,608 - ENTERPRISE,608,ENTERPRISE  ELEMENTARY SCHOOL,13900 Lindendale Rd Woodbridge VA  22193-4314
VA,,311 - LANGLEY,311,LANGLEY HIGH SCHOOL,6520 Georgetown Pike Mclean VA  22101-2222
VA,,003 - THIRD,003,LAKEVIEW ELEMENTARY SCHOOL,401 Taswell Ave Colonial Heights VA  23834-1548
VA,,607 - SIX HUNDRED SEVEN,607,MAIN LIBRARY,101 East Franklin Street Richmond VA  23219-2107
VA,,306 - WASHINGTON-REID,306,WASHINGTON REID ELEMENTARY SCHOOL,16108 DUMFRIES ROAD DUMFRIES VA 22025
VA,,401 - CLINCH VALLEY,401,WISE COUNTY JUSTICE CENTER,5607 PATRIOT LN WISE VA 24293
VA,,312 - TRIANGLE,312,Triangle Elementary School,3615 Lions Field Road Triangle VA 22172
