state,county_name,precinct_name,polling_place_id,name,address
SC,DARLINGTON,Hartsville No 8,1283,North Hartsville Elem Sch," 110 School Drive, Hartsville, SC 29550"
SC,DARLINGTON,High Hill,896,S Darlington Fire Station," 4793 Hoffmeyer Road, Darlington, SC 29532"
SC,DARLINGTON,Indian Branch,315,Community Center," 2070 Indian Branch Road, Darlington, SC 29532"
SC,DARLINGTON,Kelleytown,1242,West Hartsville Elem Schl," 214 Clyde Road, Hartsville, SC 29550"
SC,DARLINGTON,Lake Swamp,1004,Lake Swamp Fire Station," 6140 Oates Highway, Timmonsville, SC 29161"
SC,DARLINGTON,Lamar No 1,593,Lamar Town Hall," 117 West Main Street, Lamar, SC 29069"
SC,DARLINGTON,Lamar No 2,1683,Lamar High School," 216 North Darlington Avenue, Lamar, SC 29069"
SC,DARLINGTON,Lydia,1576,Lydia Community Center," 5069 Indian Branch Rd, Lamar, SC 29069"
SC,DARLINGTON,Mechanicsville,1298,Mechanicsville Fire Dept," 1932 Cashua Ferry Road, Darlington, SC 29532"
SC,DARLINGTON,New Market,1642,Pond Hollow Fire Station," 2225 Ruby Rd, Hartsville, SC 29550"
SC,DARLINGTON,Oates,293,St. Johns United Meth Ch," 214 West Seven Pines Street, Lamar, SC 29069"
SC,DARLINGTON,Palmetto,2103,Palmetto Fire Department," 1304 East McIver Road, Darlington, SC 29532"
SC,DARLINGTON,Society Hill,169,Society Hill Town Hall," 280 South Main Street, Society Hill, SC 29593"
SC,DARLINGTON,Swift Creek,1984,Swift Creek Fire Dept.," 137 North Center Road, Hartsville, SC 29550"
SC,DARLINGTON,Darlington No 3,940,High School Ninth Grade Bldg," 501 Spring St, Darlington, SC 29532"
SC,DARLINGTON,Darlington No 6,300,Brunson Dargan Elem. Sch.," 400 Wells Street, Darlington, SC 29532"
SC,DARLINGTON,Hartsville No 9,1029,American Legion Hut,"105 Society Ave, Hartsville, SC 29550"
SC,DILLON,East Dillon,1802,East Elem. School," 901 E. Harrison St, Dillon, SC 29536"
SC,DILLON,West Dillon,811,Rural Fire Dept.," 201 W. Howard St, Dillon, SC 29536"
SC,DILLON,South Dillon,1291,South Elementary School," 900 Patriot St, Dillon, SC 29536"
SC,DILLON,Latta,614,Latta Art Center," 107 N W Railroad Ave, Latta, SC 29565"
SC,DILLON,New Holly,1952,Blue's Country Store," 4650 Hwy 34 W, Latta, SC 29565"
SC,DILLON,Lake View,407,Lakeview Community Center," 106 Richard Temple Blvd, Lake View, SC 29563"
SC,DILLON,Kemper,390,"Dillon County Fire Department, Station 3","2203 Highway 41 S, Lake View, SC 29563"
SC,DILLON,Gaddy's Mill,1347,Union United Methodist Ch," 2738 Gaddys Mill Rd, Dillon, SC 29536"
SC,DILLON,Mt. Calvary,2163,American Legion Hall,"2014 Highway 9 E, Dillon, SC 29536"
SC,DILLON,Bermuda,1891,Lee Causey's Store," 437 Bermuda Rd, Dillon, SC 29536"
SC,DILLON,Pleasant Hill,263,Pleasant Hill Comm. Ctr.," 1452 Pleasant Hill Rd, Hamer, SC 29547"
SC,DILLON,Hamer,662,Hamer Cannan School," 428 Elkins Rd, Hamer, SC 29547"
SC,DILLON,Oakland,363,Oakland Community Center," 2034 Oakland Rd, Hamer, SC 29547"
SC,DILLON,Carolina,1080,Carolina Fellowship Bld.," 4114 McInnis Loop, Little Rock, SC 29567"
SC,DILLON,Little Rock,1617,Little Rock School,"2326 Worship St, Little Rock, SC 29567"
SC,DILLON,Minturn,1478,Minturn Community Center," 1832 Minturn Rd, Dillon, SC 29536"
SC,DILLON,Oak Grove,158,Fire Department," 1723 Hwy 38 W, Latta, SC 29565"
SC,DILLON,Manning,874,Wilkerson's Store," 1948 Hwy 57 S, Dillon, SC 29536"
SC,DILLON,Floydale,887,Fire Department," 2944 Burke Rd, Dillon, SC 29536"
SC,DILLON,Fork,1412,Post Office," 4014 Hwy 57 South, Fork, SC 29543"
SC,DORCHESTER,Rosinville,2205,Indian Field Fire Dept,"1504 W Main St, Harleyville, SC 29448"
SC,DORCHESTER,St. George No. 2,981,Waggoner Building,"201 Johnston St, St George, SC 29477"
SC,DORCHESTER,St. George No. 1,1732,St George Senior Citizen Center,"5361 E Jim Bilton Blvd, St George, SC 29477"
SC,DORCHESTER,Grover,1814,Grover Fire Dept," 3336 Wire Rd, St. George, SC 29477"
SC,DORCHESTER,Reevesville,709,Reevesville Fire Dept," 6800 Johnston Ave, Reevesville, SC 29471"
SC,DORCHESTER,Harleyville,842,Harleyville Community Center," 163 S Railroad Ave, Harleyville, SC 29448"
SC,DORCHESTER,Four Hole,504,Harleyville Elementary," 1650 E Main St, Dorchester, SC 29437"
SC,DORCHESTER,Rosses,1671,Dorchester Career School," 507 School House Rd, Dorchester, SC 29437"
SC,DORCHESTER,Ridgeville,1489,Clay Hill Middle School," 387 S Railroad Ave, Ridgeville, SC 29472"
SC,DORCHESTER,Givhans,2599,Givhans Fire Department,"1475 Highway 61, Ridgeville, SC 29472"
SC,DORCHESTER,Delemars,791,Sand Hill Methodist," 1961 Summers Drive, Ridgeville, SC 29472"
SC,DORCHESTER,Saul Dam,760,Beech Hill Elementary," 1001 Beech Hill Rd, Summerville, SC 29485"
SC,DORCHESTER,Coastal,2099,Coastal Center," 9995 Miles Jamison Rd, Ladson, SC 29456"
SC,DORCHESTER,Trolley,1286,Summerville Church Of Christ," 413 Old Trolley Rd, Summerville, SC 29485"
SC,DORCHESTER,Tranquil,1082,Oakbrook Elementary," 306 Old Fort Rd, Ladson, SC 29456"
SC,DORCHESTER,Beech Hill,760,Beech Hill Elementary," 1001 Beech Hill Rd, Summerville, SC 29485"
SC,DORCHESTER,Flowertown,1391,Summerville High School," 1101 Boone Hill Rd, Summerville, SC 29483"
SC,DORCHESTER,Knightsville,294,Knightsville Elementary," 847 Orangeburg Rd, Summerville, SC 29483"
SC,DORCHESTER,Clemson,810,Dubose Middle School," 1000 Dubose School Rd, Summerville, SC 29483"
SC,DORCHESTER,Germantown,813,Bethany United Methodist," 118 W 3Rd S St, Summerville, SC 29483"
SC,DORCHESTER,Greenwave,1391,Summerville High School," 1101 Boone Hill Rd, Summerville, SC 29483"
SC,DORCHESTER,Newington,1539,Newington Elementary," 10 King Charles Cir, Summerville, SC 29485"
SC,DORCHESTER,Carolina,779,Summerville Senior Center," 312 N Laurel St, Summerville, SC 29483"
SC,DORCHESTER,Dorchester,813,Bethany United Methodist," 118 W 3Rd S St, Summerville, SC 29483"
SC,DORCHESTER,Archdale,2230,Ft Dorchester High School," 8500 Patriot Blvd, N Charleston, SC 29420"
SC,DORCHESTER,Stallsville,780,Stallsville Method Church," 255 Stallsville Rd, Summerville, SC 29485"
SC,DORCHESTER,Indian Field,520,St George Middle School," 600 Minus St, St George, SC 29477"
SC,DORCHESTER,Spann,1562,Spann Elementary School," 901 John McKissick Way, Summerville, SC 29483"
SC,DORCHESTER,North Summerville,665,Alston Middle School," 500 Bryan St, Summerville, SC 29483"
SC,DORCHESTER,Tupperway,1391,Summerville High School," 1101 Boone Hill Rd, Summerville, SC 29483"
SC,DORCHESTER,Irongate,1635,Grace Lutheran Church," 1600 Old Trolley Rd, Summerville, SC 29485"
SC,DORCHESTER,Greenhurst,1562,Spann Elementary School," 901 John McKissick Way, Summerville, SC 29483"
SC,DORCHESTER,Ashborough E,789,Dorchester Presbyterian Church," 10290 Dorchester Rd, Summerville, SC 29485"
SC,DORCHESTER,Ashborough W,1782,Old Fort Baptist Church," 10505 Dorchester Rd, Summerville, SC 29485"
SC,DORCHESTER,Ashley River,2118,River Oaks Middle School," 8642 River Oaks Dr, N Charleston, SC 29420"
SC,DORCHESTER,Windsor,1234,Cathedral Of Praise," 3790 Ashley Phosphate Rd, N Charleston, SC 29420"
SC,DORCHESTER,Bacons Bridge,760,Beech Hill Elementary," 1001 Beech Hill Rd, Summerville, SC 29485"
SC,DORCHESTER,Brandymill,1635,Grace Lutheran Church," 1600 Old Trolley Rd, Summerville, SC 29485"
SC,DORCHESTER,Briarwood,1286,Summerville Church Of Christ," 413 Old Trolley Rd, Summerville, SC 29485"
SC,DORCHESTER,Butternut,1407,Reeves Elementary," 1003 Dubose School Rd, Summerville, SC 29483"
SC,DORCHESTER,Central,166,Knightsville United Methodist," 1505 Central Ave, Summerville, SC 29483"
SC,DORCHESTER,Coosaw,1213,Ft Dorchester Elementary," 5201 Old Glory Ln, Summerville, SC 29485"
SC,DORCHESTER,Cypress,294,Knightsville Elementary," 847 Orangeburg Rd, Summerville, SC 29483"
SC,DORCHESTER,Kings Grant,2344,Riverbluff Church,"5421 River Bluff Pkwy, North Charleston, SC 29420"
SC,DORCHESTER,Lincoln,1234,Cathedral Of Praise," 3790 Ashley Phosphate Rd, N Charleston, SC 29420"
SC,DORCHESTER,Miles/Jamison,2099,Coastal Center," 9995 Miles Jamison Rd, Ladson, SC 29456"
SC,DORCHESTER,Oakbrook,1086,Oakbrook Middle School," 286 Old Fort Rd, Ladson, SC 29456"
SC,DORCHESTER,Patriot,2230,Ft Dorchester High School," 8500 Patriot Blvd, N Charleston, SC 29420"
SC,DORCHESTER,Sawmill Branch,595,Flowertown Elementary," 20 King Charles Cir, Summerville, SC 29485"
SC,DORCHESTER,Coastal 2,2099,Coastal Center," 9995 Miles Jamison Rd, Ladson, SC 29456"
SC,DORCHESTER,Coastal 3,2099,Coastal Center," 9995 Miles Jamison Rd, Ladson, SC 29456"
SC,DORCHESTER,Archdale 2,2230,Ft Dorchester High School," 8500 Patriot Blvd, N Charleston, SC 29420"
SC,DORCHESTER,Ashborough E 2,789,Dorchester Presbyterian Church," 10290 Dorchester Rd, Summerville, SC 29485"
SC,DORCHESTER,Ashborough W 2,1782,Old Fort Baptist Church," 10505 Dorchester Rd, Summerville, SC 29485"
SC,DORCHESTER,Beech Hill 2,760,Beech Hill Elementary," 1001 Beech Hill Rd, Summerville, SC 29485"
SC,DORCHESTER,Brandymill 2,1635,Grace Lutheran Church," 1600 Old Trolley Rd, Summerville, SC 29485"
SC,DORCHESTER,Briarwood 2,1286,Summerville Church Of Christ," 413 Old Trolley Rd, Summerville, SC 29485"
SC,DORCHESTER,Briarwood 3,1286,Summerville Church Of Christ," 413 Old Trolley Rd, Summerville, SC 29485"
SC,DORCHESTER,Central 2,166,Knightsville United Methodist," 1505 Central Ave, Summerville, SC 29483"
SC,DORCHESTER,Clemson 2,810,Dubose Middle School," 1000 Dubose School Rd, Summerville, SC 29483"
SC,DORCHESTER,Clemson 3,810,Dubose Middle School," 1000 Dubose School Rd, Summerville, SC 29483"
SC,DORCHESTER,Coosaw 2,1213,Ft Dorchester Elementary," 5201 Old Glory Ln, Summerville, SC 29485"
SC,DORCHESTER,Dorchester 2,813,Bethany United Methodist," 118 W 3Rd S St, Summerville, SC 29483"
SC,DORCHESTER,Flowertown 2,1391,Summerville High School," 1101 Boone Hill Rd, Summerville, SC 29483"
SC,DORCHESTER,Givhans 2,2599,Givhans Fire Department,"1475 Highway 61, Ridgeville, SC 29472"
SC,DORCHESTER,Indian Field 2,520,St George Middle School," 600 Minus St, St George, SC 29477"
SC,DORCHESTER,Irongate 2,1635,Grace Lutheran Church," 1600 Old Trolley Rd, Summerville, SC 29485"
SC,DORCHESTER,Irongate 3,1635,Grace Lutheran Church," 1600 Old Trolley Rd, Summerville, SC 29485"
SC,DORCHESTER,Kings Grant 2,2344,Riverbluff Church,"5421 River Bluff Pkwy, North Charleston, SC 29420"
SC,DORCHESTER,Newington 2,1539,Newington Elementary," 10 King Charles Cir, Summerville, SC 29485"
SC,DORCHESTER,North Summerville 2,665,Alston Middle School," 500 Bryan St, Summerville, SC 29483"
SC,DORCHESTER,Ridgeville 2,1489,Clay Hill Middle School," 387 S Railroad Ave, Ridgeville, SC 29472"
SC,DORCHESTER,Tranquil 2,1082,Oakbrook Elementary," 306 Old Fort Rd, Ladson, SC 29456"
SC,DORCHESTER,Tupperway 2,1391,Summerville High School," 1101 Boone Hill Rd, Summerville, SC 29483"
SC,DORCHESTER,Tranquil 3,1082,Oakbrook Elementary," 306 Old Fort Rd, Ladson, SC 29456"
SC,DORCHESTER,Bacons Bridge 2,760,Beech Hill Elementary," 1001 Beech Hill Rd, Summerville, SC 29485"
SC,DORCHESTER,Coosaw 3,1213,Ft Dorchester Elementary," 5201 Old Glory Ln, Summerville, SC 29485"
SC,DORCHESTER,Cypress 2,294,Knightsville Elementary," 847 Orangeburg Rd, Summerville, SC 29483"
SC,DORCHESTER,Flowertown 3,1391,Summerville High School," 1101 Boone Hill Rd, Summerville, SC 29483"
SC,DORCHESTER,Oakbrook 2,1086,Oakbrook Middle School," 286 Old Fort Rd, Ladson, SC 29456"
SC,DORCHESTER,Windsor 2,1234,Cathedral Of Praise," 3790 Ashley Phosphate Rd, N Charleston, SC 29420"
SC,EDGEFIELD,Edgefield No. 1,2053,Parker School," 325 Crest Road, Edgefield, SC 29824"
SC,EDGEFIELD,Edgefield No. 2,1385,American Legion Hall," 314 Penn Street, Edgefield, SC 29824"
SC,EDGEFIELD,Johnston No. 1,1901,Sertoma Lodge,"28 Sertoma Dr, Johnston, SC 29832"
SC,EDGEFIELD,Johnston No. 2,1390,Johnston Elementary Sch," 514 Lee Street, Johnston, SC 29832"
SC,EDGEFIELD,Trenton,1883,Douglas School," 215 Diggs Road, Trenton, SC 29847"
SC,EDGEFIELD,Merriwether No. 1,2194,Merriwether Middle School," 600 Murrah Road, North Augusta, SC 29860"
SC,EDGEFIELD,Westside,1862,Colliers Community Center,"3179 Martintown Rd, Edgefield, SC 29824"
SC,EDGEFIELD,Harmony,321,Strom Thurmond Hi Voc Bld," 17 Parr Drive, Johnston, SC 29832"
SC,EDGEFIELD,North Side,2079,McKendree Life Center,"565 US Highway 378 E, Edgefield, SC 29824"
SC,EDGEFIELD,Brunson,1293,Brunson Community Center,"745 N Martintown Rd, Edgefield, SC 29824"
SC,EDGEFIELD,Merriwether No. 2,2060,Merriwether Middle School," 600 Murrah Road, North Augusta, SC 29860"
SC,EDGEFIELD,Trenton 2,2421,"Science Building,  Bettis Academy Campus","76 Nicholson Rd, Trenton, SC 29847"
SC,FAIRFIELD,Blackstock,1707,Wood/blackstock Vol Fire," 725 Blackstock Rd, Blackstock, SC 29014"
SC,FAIRFIELD,Blairs,1664,Blair Vol. Fire Dept," 321 99 Rd, Blair, SC 29015"
SC,FAIRFIELD,Centerville,411,Boykin's Garage," 1087 Centerville Rd, Ridgeway, SC 29130"
SC,FAIRFIELD,Feasterville,1208,Feasterville Fire Dept.," 2785 Clowney Rd, Blair, SC 29015"
SC,FAIRFIELD,Greenbrier,1302,Greenbrier Vol Fire Dept," 3025 State Hwy 269, Winnsboro, SC 29180"
SC,FAIRFIELD,Gladden Grove,225,Mitford Vfd," 70 Meeting St, Great Falls, SC 29055"
SC,FAIRFIELD,Jenkinsville,1175,Jenkinsville Fire Dept.,"7104 State Highway 215 S, Jenkinsville, SC 29065"
SC,FAIRFIELD,Horeb-glenn,1424,St Matthews Bapt. Church," 3853 Estes Ln, Winnsboro, SC 29180"
SC,FAIRFIELD,Hickory Ridge,1027,Blackjack Baptist Church," 178 Reservoir Rd, Winnsboro, SC 29180"
SC,FAIRFIELD,Lebanon,938,Lebanon Vol Fire Dept," 5364 Newberry Rd, Winnsboro, SC 29180"
SC,FAIRFIELD,Mitford,790,Mitford Vol Fire Dept," 70 Meeting St, Great Falls, SC 29055"
SC,FAIRFIELD,Monticello,1618,St Peter's Ame Church," 4783 Clarks Bridge Rd, Blair, SC 29015"
SC,FAIRFIELD,New Hope,2263,Lebanon Vol Fire Dept," 5364 Newberry Rd, Winnsboro, SC 29180"
SC,FAIRFIELD,Ridgeway,2272,Geiger Elementary Sch," 300 Coleman St, Ridgeway, SC 29180"
SC,FAIRFIELD,Simpson,1611,St Mark Baptist Church," 4118 State Hwy 34 E, Ridgeway, SC 29130"
SC,FAIRFIELD,South Winnsboro,1932,Community Vfd," 110 Winter St, Winnsboro, SC 29180"
SC,FAIRFIELD,Winnsboro Mills,2078,Community Vol Fire Dept," 110 Winter St, Winnsboro, SC 29180"
SC,FAIRFIELD,Winnsboro No. 1,1554,Town Of Winns. Fire Dept," 117 W. Washington St., Winnsboro, SC 29180"
SC,FAIRFIELD,Winnsboro No. 2,2012,Town Clock," Washington/congress St, Winnsboro, SC 29180"
SC,FAIRFIELD,White Oak,1603,White Oak Arp Church," 284 Patrick Rd, Winnsboro, SC 29180"
SC,FAIRFIELD,Woodward,130,Wood/blackstock Vol Fire," 725 Blackstock Rd, Blackstock, SC 29014"
SC,FAIRFIELD,Dutchmans Creek,699,Dutchman Creek Vol Fire," 6 Dutchman Ln., Ridgeway, SC 29130"
SC,FLORENCE,Back Swamp,2433,Alfred Rush Academy,"1201 E Ashby Rd, Quinby, SC 29506"
SC,FLORENCE,Brookgreen,2206,Brooks-McCall Park,"2001 Mechanicsville Rd, Florence, SC 29501"
SC,FLORENCE,Cartersville,1691,Cartersville Baptist Church,"205 S Cartersville Hwy, Timmonsville, SC 29161"
SC,FLORENCE,Claussen,459,Hopewell Presbyterian Church," 5314 Old River Rd, Florence, SC 29505"
SC,FLORENCE,Coles Cr Roads,749,Leatherman Senior Citizen Center," 600 Senior Way, Florence, SC 29505"
SC,FLORENCE,Coward 1,2013,Coward Recreation and Community Center,"109 W Friendfield Rd, Coward, SC 29530"
SC,FLORENCE,Coward 2,960,Coward Recreation and Community Center,"109 W Friendfield Rd, Coward, SC 29530"
SC,FLORENCE,Delmae 1,1378,Delmae Elementary School," 1211 S Cashua Dr, Florence, SC 29501"
SC,FLORENCE,Delmae 2,633,Greek Orthodox Church," 2990 S Cashua Dr, Florence, SC 29501"
SC,FLORENCE,Ebenezer 1,996,Lambs Chapel Church," 3514 Southborough Rd, Florence, SC 29501"
SC,FLORENCE,Ebenezer 2,478,West Florence Fire Station," 3379 Pine Needles Rd, Florence, SC 29501"
SC,FLORENCE,Ebenezer 3,2017,Sneed Middle School," 1102 Ebenezer Rd, Florence, SC 29501"
SC,FLORENCE,Effingham,680,Lynches River County Park,"1110 Ben Gause Rd, Coward, SC 29530"
SC,FLORENCE,Elim-glenwood,868,Elim Baptist Church,"1303 Olanta Hwy, Effingham, SC 29541"
SC,FLORENCE,Evergreen,2011,Howe Springs Fire Station #2," 3706 Lebanon Rd, Effingham, SC 29541"
SC,FLORENCE,Florence 1,847,Mt Zion AME Church," 1305 E Cheves St, Florence, SC 29506"
SC,FLORENCE,Florence 2,1176,Poynor Adult Education Center," 301 S Dargan St, Florence, SC 29501"
SC,FLORENCE,Florence 3,2556,Thelma Brown Head Start(Temporary),"304 N Alexander St, Florence, SC 29501"
SC,FLORENCE,Florence 4,1444,Immanuel Baptist Church,"306 Cherokee Rd, Florence, SC 29501"
SC,FLORENCE,Florence 5,2556,DHEC Office Building," 1705 W Evans St, Florence, SC 29501"
SC,FLORENCE,Florence 6,410,Child Devel. Center(Old Royall Elem.)," 1400 Woods Rd, Florence, SC 29501"
SC,FLORENCE,Florence 7,479,Royall Elementary School,"1101 Cheraw Dr, Florence, SC 29501"
SC,FLORENCE,Florence 8,1536,Briggs Elementary School," 1012 Congaree Dr, Florence, SC 29501"
SC,FLORENCE,Florence 9,257,The Boys & Girls Club,"310 W Roughfork St, Florence, SC 29506"
SC,FLORENCE,Florence 10,463,Williams Middle School," 1119 N Irby Street, Florence, SC 29501"
SC,FLORENCE,Florence 11,2629,Maple Park Recreation Center,"915 Gregg Ave, Florence, SC 29501"
SC,FLORENCE,Florence 12,541,The Florence Bible Chapel,"1400 Second Loop Rd, Florence, SC 29505"
SC,FLORENCE,Florence 14,925,The Church At Sandhurst," 1140 Third Loop Rd, Florence, SC 29505"
SC,FLORENCE,Florence 15,1218,McLaurin Elementary School,"1400 McMillian Ln, Florence, SC 29506"
SC,FLORENCE,Friendfield,1851,Hebron Baptist Church,"8655 Francis Marion Rd, Scranton, SC 29591"
SC,FLORENCE,Gilbert,1813,National Guard Armory," 400 S Greer Rd, Florence, SC 29506"
SC,FLORENCE,Greenwood,1103,Howe Springs Fire Station #1," 2229 E Howe Springs Rd, Florence, SC 29505"
SC,FLORENCE,Hannah,1352,Hannah-Salem-Friendfield Fire Station,"630 W Highway 378, Pamplico, SC 29583"
SC,FLORENCE,High Hill,1454,High Hill Church Of God,"2211 N Old Georgetown Rd, Coward, SC 29530"
SC,FLORENCE,Johnsonville,911,Johnsonville High School Gym," 237 S Georgetown Hwy, Johnsonville, SC 29555"
SC,FLORENCE,Kingsburg-stone,1303,Kingsburg Masonic Lodge,"1532.5 Kingsburg Hwy, Johnsonville, SC 29555"
SC,FLORENCE,Lake City 1,1590,Florence School District 3. Admin Bldg,"125 S Blanding St, Lake City, SC 29560"
SC,FLORENCE,Lake City 2,1180,Main St Elementary Sch," 318 Main St, Lake City, SC 29560"
SC,FLORENCE,Lake City 3,638,J P Truluck Elem School," 319 Carlisle St, Lake City, SC 29560"
SC,FLORENCE,Lake City 4,471,Ron McNair Jr High School,"311 Carver St, Lake City, SC 29560"
SC,FLORENCE,Leo,1826,South Lynches Fire Station #5,"2266 N Camerontown Rd, Lake City, SC 29560"
SC,FLORENCE,Mars Bluff 1,1991,Wallace Gregg Elem Sch," 515 Francis Marion Rd, Florence, SC 29506"
SC,FLORENCE,Mars Bluff 2,1992,Woodman Of The World Hall," 5412 E Old Marion Hwy, Florence, SC 29506"
SC,FLORENCE,McAllister Mill,1305,McAllister Mill Road Fire Station,"410 McAllister Mill Rd, Scranton, SC 29591"
SC,FLORENCE,Mill Branch,1631,Mill Branch AME Church," 1917 N Old River Rd, Pamplico, SC 29583"
SC,FLORENCE,Oak Grove-sardis,1785,Oak Grove-Sardis VFD (Howe #5),"3404 Olanta Hwy, Timmonsville, SC 29161"
SC,FLORENCE,Olanta,1243,Olanta Public Library," 210 East Hampton Street, Olanta, SC 29114"
SC,FLORENCE,Pamplico 1,2224,Old Middle School Gym,"103 Hickory St, Pamplico, SC 29583"
SC,FLORENCE,Pamplico 2,860,Pamplico Complex-Fire Station,"201 River Rd, Pamplico, SC 29583"
SC,FLORENCE,Prospect,2095,Prospect-Vox Fire St #2,"341 S Fire Station Rd, Johnsonville, SC 29555"
SC,FLORENCE,Quinby,2433,Alfred Rush Academy,"1201 E Ashby Rd, Quinby, SC 29506"
SC,FLORENCE,Salem,2035,Salem Free Will Baptist Church,"2337 McAllister Mill Rd, Scranton, SC 29591"
SC,FLORENCE,Savannah Grove,1239,Savannah Grove Elem Sch," 2348 Savannah Grove Rd, Effingham, SC 29541"
SC,FLORENCE,Scranton,1978,Scranton Town Hall,"1818 US 52 HWY, Scranton, SC 29591"
SC,FLORENCE,South Florence 1,1491,Florence Co Public Ser Bg," 2685 S Irby Street, Florence, SC 29505"
SC,FLORENCE,South Florence 2,879,South Florence High Sch," 3200 S Irby Street, Florence, SC 29505"
SC,FLORENCE,Spaulding,1745,North Vista Elem School," 1100 N Irby Street, Florence, SC 29506"
SC,FLORENCE,Tans Bay,1413,Dewey Carter Elementary School,"4938 S Irby St, Effingham, SC 29541"
SC,FLORENCE,Timmonsville 1,159,Timmonsville Ed Cent," 304 Kemper St, Timmonsville, SC 29161"
SC,FLORENCE,Timmonsville 2,159,Timmonsville Ed Cent," 304 Kemper St, Timmonsville, SC 29161"
SC,FLORENCE,Vox,2095,Prospect-Vox Fire St #2,"341 S Fire Station Rd, Johnsonville, SC 29555"
SC,FLORENCE,West Florence 1,708,West Florence High Sch," 221 N Beltline Dr, Florence, SC 29501"
SC,FLORENCE,West Florence 2,1304,Carver Elem School," 515 N Cashua Dr, Florence, SC 29501"
SC,GEORGETOWN,ANDREWS,1798,NATIONAL GUARD ARMORY,"401 W Main St, Andrews, SC 29510"
SC,GEORGETOWN,ANDREWS OUTSIDE,900,NATIONAL GUARD ARMORY,"401 W Main St, Andrews, SC 29510"
SC,GEORGETOWN,BETHEL,2015,Georgetown EMS/FIRE Station 5," 303 Georgetown Hwy, Georgetown, SC 29440"
SC,GEORGETOWN,BLACK RIVER,286,Georgetown County Family YMCA,"529 Brown's Ferry Rd, Georgetown, SC 29440"
SC,GEORGETOWN,BROWN'S FERRY,2217,Browns Ferry Elementary School," 7292 Browns Ferry Rd, Georgetown, SC 29440"
SC,GEORGETOWN,Carver's Bay,821,Carvers Bay High School,"13002 Choppee Rd, Hemingway, SC 29554"
SC,GEORGETOWN,Lambert Town,1419,Lambert Town Fire Station,"290 Windum Dr, Andrews, SC 29510"
