state,election_date,jurisdiction_type,county_name,precinct_name,name,address,polling_location_type
PA,2012-11-06,county,,NEW CASTLE 6W 2P,WEST SIDE SCHOOL,708 W WASHINGTON ST NEW CASTLE PA 16101,polling_location
PA,2012-11-06,county,,BUSHKILL TWSP - BUSHKILL CENTER,BUSHKILL TWSP ELEMENTARY SCHOOL (GYM),960 BUSHKILL CENTER RD NAZARETH PA,polling_location
PA,2012-11-06,county,,LANCASTER CITY 6W 5P,LANCASTER GENERAL COLLEGE OF NURSING &amp;amp; HEALTH SCIE,410 N LIME ST LANCASTER PA 17602,polling_location
PA,2012-11-06,county,,EASTON 3RD WARD 4TH DISTRICT,NEW LIFE PENTECOSTAL CHURCH,510 W BURKE ST EASTON PA,polling_location
PA,2012-11-06,county,,BETHLEHEM TWSP 3RD WARD 4TH DISTRICT,COOLIDGE BUILDING,2740 5TH ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,MCCONNELLSBURG BOROUGH,MCCONNELLSBURG FIRE HALL,112 E MAPLE ST MC CONNELLSBURG PA 17233,polling_location
PA,2012-11-06,county,,EASTON 6TH WARD,ST. ANTHONY'S YOUTH CENTER,9TH &amp;amp; WASHINGTON ST EASTON PA,polling_location
PA,2012-11-06,county,,BADEN BORO 3,BADEN VOLUNTEER FIRE DEPARTMENT,147 FIREHOUSE LN BADEN PA 15005,polling_location
PA,2012-11-06,county,,MENNO,MENNO TOWNSHIP BUILDING,39 WATER ST ALLENSVILLE PA 17002,polling_location
PA,2012-11-06,county,,E NOTTINGHAM,OXFORD AREA HIGH SCHOOL GYM,705 WATERWAY RD OXFORD PA,polling_location
PA,2012-11-06,county,,AMBLER 2,SAAC CENTER,45 FOREST AVE AMBLER PA 19002,polling_location
PA,2012-11-06,county,,BRIDGEPORT 3,BRIDGEPORT BOROUGH GARAGE,FOURTH ST BRIDGEPORT PA 19405,polling_location
PA,2012-11-06,county,,MOUNT JOY TWP HERSHEY RD,MOUNT CALVARY CHURCH/CHRISTIAN SCHOOL,625 HOLLY ST ELIZABETHTOWN PA 17022,polling_location
PA,2012-11-06,county,,SHALER 06 03,ROGERS ELEM LEFT SIDE PRK LOT DR 1 RM G3,705 SCOTT AVE SHALER PA,polling_location
PA,2012-11-06,county,,BANGOR BORO 3RD WARD,TRINITY EVANGELICAL LUTHERAN,404 BROADWAY BANGOR PA,polling_location
PA,2012-11-06,county,,GREENVILLE 1,ST MICHAELS LATERAN HALL,ORCHARD ST GREENVILLE PA 16125,polling_location
PA,2012-11-06,county,,STROUD 5,HOWARD JOHNSON,RTE 611 &amp;amp; I80 BARTONSVILLE PA,polling_location
PA,2012-11-06,county,,"BERWICK, 2ND WARD",NEW COVENANT CHRISTIAN CENTER,212 W 11TH ST BERWICK PA 18603,polling_location
PA,2012-11-06,county,,PITTSBURGH 12 09,HOMEWOOD/BRUSHTON YWCA MULTI PR RM,6907 FRANKSTOWN AVE PITTSBURGH PA,polling_location
PA,2012-11-06,county,,SMITHFIELD 1,VFW POST 2540,FAWN RD EAST STROUDSBURG PA,polling_location
PA,2012-11-06,county,,STROUD 3,STROUDSBURG WESLEYAN CHURCH,915 N FIFTH ST STROUDSBURG PA,polling_location
PA,2012-11-06,county,,W NOTTINGHAM,W NOTTINGHAM TWP BLDG,100 PARK RD NOTTINGHAM PA,polling_location
PA,2012-11-06,county,,BETHLEHEM 1ST WARD - NORTHERN,CATHEDRAL CHURCH OF THE NATIVITY,321 WYANDOTTE ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,UPPER CHICHESTER TWP 2ND WARD 1ST PREC,CHICHESTER MIDDLE SCHOOL,925 MEETINGHOUSE RD BOOTHWYN PA 19061,polling_location
PA,2012-11-06,county,,BETHLEHEM 14TH WARD 2ND DISTRICT,WESLEY UNITED METHODIST CHURCH (GYM),2540 CENTER ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,PINE,PINE TWP BLDG,4779 US HWY 6 LINESVILLE PA 16424,polling_location
PA,2012-11-06,county,,OLD FORGE W-02 P-0,EAGLE MCCLURE HOSE CO #1,375 MILWAUKEE AVE  PA,polling_location
PA,2012-11-06,county,,BETHLEHEM 4TH WARD,ST. JOHN'S WINDISH LUTHERAN,617 E 4TH ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,BETHLEHEM 14TH WARD 1ST DISTRICT,WESLEY UNITED METHODIST CHURCH (GYM),2540 CENTER ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,PHILA WD 39 DIV 03,39/03 OFFICE,2455 S 03RD ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,SPRINGFIELD TOWNSHIP,TOWNSHIP BUILDING,RT 20 AT NYE RD WEST SPRINGFIELD PA 16443,polling_location
PA,2012-11-06,county,,BRIDGEPORT 1,BRIDGEPORT BOROUGH GARAGE,MILL ST BRIDGEPORT PA 19405,polling_location
PA,2012-11-06,county,,BUTLER TOWNSHIP - LAVELLE DISTRICT,LAVELLE FIRE CO,MAIN ST LAVELLE PA 17943,polling_location
PA,2012-11-06,county,,BRYN ATHYN,BRYN ATHYN BOROUGH HALL,2835 BUCK RD BRYN ATHYN PA 19009,polling_location
PA,2012-11-06,county,,HONEYBROOK TWP 1,HONEYBROOK TWP BLDG,495 SUPPLEE RD HONEY BROOK PA,polling_location
PA,2012-11-06,county,,YOUNG 3,YOUNG 3/ISELIN FIRE HALL,375 RED ST SALTSBURG PA 15681,polling_location
PA,2012-11-06,county,,HERMITAGE NW-4,DIAGNOSTIC &amp;amp; IMAGING CENTER,2435 GARDEN WAY HERMITAGE PA 16148,polling_location
PA,2012-11-06,county,,STROUD 4,HUGHES LIBRARY EASTERN MONROE PUBLIC,1002 N NINTH ST STROUDSBURG PA,polling_location
PA,2012-11-06,county,,PENN HILLS 02 04,HEBRON U P CHURCH ROOM 101,10460 FRANKSTOWN RD PENN HILLS PA,polling_location
PA,2012-11-06,county,,BETHLEHEM 14TH WARD 4TH DISTRICT,SPRING GARDEN SCHOOL GYM,901 NORTH BLVD BETHLEHEM PA,polling_location
PA,2012-11-06,county,,BENEZETTE,OLD SCHOOL HOUSE,OLD SCHOOL HOUSE RD BENEZETTE PA 15821,polling_location
PA,2012-11-06,county,,JUNIATA TERRACE,JUNIATA TERRACE BOROUGH BUILDING,80 HUDSON AVE LEWISTOWN PA 17044,polling_location
PA,2012-11-06,county,,POCONO 4,NORTHAMPTON COMMUNITY COLLEGE MONROE CAMPUS,3 OLD MILL RD TANNERSVILLE PA,polling_location
PA,2012-11-06,county,,WAYNE,COUNTRY CROSSROADS COMMUNITY CENTER,3071 FERGUSON VALLEY RD MCVEYTOWN PA 17051,polling_location
PA,2012-11-06,county,,PHILA WD 39 DIV 05,39/05 FURNESS SCHOOL,3RD &amp;amp; MIFFLIN STS PHILADELPHIA PA 1,polling_location
PA,2012-11-06,county,,STROUDSBURG 1ST WARD,MONROE COUNTY ADMINISTRATIVE CENTER,1 QUAKER PLAZA STROUDSBURG PA,polling_location
PA,2012-11-06,county,,FALLS TWP 1ST 3RD,ELEANOR ROOSEVELT ELEMENTARY,185 WALTON DR MORRISVILLE PA 19067,polling_location
PA,2012-11-06,county,,HATBORO SOUTH 1,LOLLER ACADEMY,414 S YORK RD HATBORO PA 19040,polling_location
PA,2012-11-06,county,,PHOENIXVILLE W-2,PHOENIXVILLE MID SCH GYM LOBBY,1000 S PURPLE PRIDE PKW PHOENIXVILLE PA 19460,polling_location
PA,2012-11-06,county,,HERMITAGE NW-1,PATAGONIA FIRE STATION,SUPERIOR ST HERMITAGE PA 16148,polling_location
PA,2012-11-06,county,,LANSDALE 2-3,KNAPP ELEMENTARY SCHOOL,698 KNAPP RD LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,BENSALEM TWP UPPER WEST,KINGS LIBRARY/CHURCH OF REDEEMER,1065 BRISTOL PIKE BENSALEM PA 19020,polling_location
PA,2012-11-06,county,,JENKINTOWN 3,JENKINTOWN UNITED METHODIST CHURCH,328 SUMMIT (&amp;amp; WALNUT) ST JENKINTOWN PA 19046,polling_location
PA,2012-11-06,county,,JOHNSONBURG-3RD WARD,CENTRAL HOSE COMPANY,326 W CENTER ST JOHNSONBURG PA 15845,polling_location
PA,2012-11-06,county,,UNION,UNION TOWNSHIP SENIOR BUILDING,50 S KISHACOQUILLAS ST BELLEVILLE PA 17004,polling_location
PA,2012-11-06,county,,CORRY FIRST WARD,CORRY AREA HIGH SCHOOL,534 PLEASANT ST CORRY PA 16407,polling_location
PA,2012-11-06,county,,LANSDALE 2-2,ELM TERRACE GARDENS,660 N BROAD ST LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,PHILA WD 39 DIV 02,39/02 SEAFARERS UNION HALL,2604 S 04TH ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,EAST BANGOR,EAST BANGOR FIRE COMPANY,30 E CENTRAL AVE EAST BANGOR PA,polling_location
PA,2012-11-06,county,,NORTHAMPTON BORO 1ST WARD,ASSUMPTION B.V.M. CHURCH,22ND &amp;amp; WASHINGTON STS  PA,polling_location
PA,2012-11-06,county,,PHOENIXVILLE E-3,"PHX HIGH SCH,",1200 S GAY ST PHOENIXVILLE PA,polling_location
PA,2012-11-06,county,,EASTON 3RD WARD 2ND DISTRICT,COLLEGE HILL PRESBYTERIAN,BRODHEAD &amp;amp; MONROE ST EASTON PA,polling_location
PA,2012-11-06,county,,NORTH BEAVER TOWNSHIP 5P,NORTH BEAVER TOWNSHIP BLDG,861 MT JACKSON RD NEW CASTLE PA 16102,polling_location
PA,2012-11-06,county,,EAST ALLEN TWSP - WESTERN,EAST ALLEN VOLUNTEER FIRE CO.,5354 NOR-BATH BLVD NORTHAMPTON PA,polling_location
PA,2012-11-06,county,,SPRING CREEK TWP,LAKE CITY COMMUNITY BUILDING,LAKE CITY RD RIDGWAY PA 15853,polling_location
PA,2012-11-06,county,,HEMPFIELD EAST TWP HEMPLAND,LUTHERAN CHURCH OF THE HOLY SPIRIT,3131 COLUMBIA AVE LANCASTER PA 17603,polling_location
PA,2012-11-06,county,,UP ST CLAIR 04 04,BOYCE SCHOOL,1500 BOYCE RD UP ST CLAIR PA,polling_location
PA,2012-11-06,county,,BETHLEHEM 8TH WARD,COLLEGE HILL MORAVIAN CHURCH,72 W LAUREL ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,PHILA WD 39 DIV 01,39/01 KEY SCHOOL,8TH &amp;amp; WOLF STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,BETHLEHEM 7TH WARD,BARTHOLOMEW HOUSE,512 ELM ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,EMMAUS 3RD DISTRICT,RODALE ENERGY CENTER,1134 PENNA AVE EMMAUS PA 18049,polling_location
PA,2012-11-06,county,,BETHLEHEM TWSP 3RD WARD 2ND DISTRICT,MILLER HEIGHTS SCHOOL,3605 ALLEN ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,UPPER MERION GULPH 2,ARMENIAN SISTERS ACADEMY,442 UPPER GULPH RD WAYNE PA 19087,polling_location
PA,2012-11-06,county,,BETHLEHEM TWSP 2ND WARD 3RD DISTRICT,MILLER HEIGHTS SCHOOL,3605 ALLEN ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,CRANBERRY TWP WEST 4,HAINES SCHOOL RD FIRE DEPT,1629 HAINES SCHOOL RD CRANBERRY TOWNSHIP PA 16066,polling_location
PA,2012-11-06,county,,DERRY - WEST,DERRY TOWNSHIP SENIOR CENTER,15 W MILL ST YEAGERTOWN PA 17099,polling_location
PA,2012-11-06,county,,PHILA WD 13 DIV 07,13/07 NICETOWN COURT,4340 GERMANTOWN AVE PHILADELPHIA PA 191,polling_location
PA,2012-11-06,county,,PITTSBURGH 24 06,MOST HOLY NAME CATHOLIC CHURCH,1515 TINSBURY ST PITTSBURGH PA 15212,polling_location
PA,2012-11-06,county,,BETHLEHEM TWSP 1ST WARD 3RD DISTRICT,EPWORTH UNITED METHODIST CHURCH,3245 OAKLAND RD BETHLEHEM PA,polling_location
PA,2012-11-06,county,,COOLSPRING,COOLSPRING TOWNSHIP BUILDING,852 N PERRY HWY MERCER PA 16137,polling_location
PA,2012-11-06,county,,NARBERTH 2,NARBERTH BOROUGH HALL,100 CONWAY AVE NARBERTH PA 19072,polling_location
PA,2012-11-06,county,,CARBON TOWNSHIP,CARBON TOWNSHIP MUNICIPAL BUILDING,19564 MUNICIPAL DR SAXTON PA 16678,polling_location
PA,2012-11-06,county,,SHALER 02 04,MARZOLF ELEM SCHOOL FACULTY RM.,101 MARZOLF RD SHALER PA,polling_location
PA,2012-11-06,county,,BETHLEHEM 15TH WARD 2ND DISTRICT,BASD EDUCATION CTR  FORMER EDGEBORO ELEMESCHOOL,1516 SYCAMORE ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,BETHLEHEM TWSP 4TH WARD 1ST DISTRICT,BETHLEHEM TWSP MUNICIPAL BUILDING,4225 EASTON AVE BETHLEHEM PA,polling_location
PA,2012-11-06,county,,E NANTMEAL,EAST NANTMEAL TWP BLDG,3383 CONESTOGA RD GLENMOORE PA,polling_location
PA,2012-11-06,county,,BETHLEHEM 16TH WARD,CONCORDIA LUTHERAN CHURCH,1240 E 4TH ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,BETHLEHEM 17TH WARD,CONCORDIA LUTHERAN CHURCH,1240 E 4TH ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,UPPER CHICHESTER TWP 1ST WARD 1ST PREC,BOOTHWYN FIRE CO 1          1-1,MEETINGHOUSE RD &amp;amp; FIRST AVE BOOTHWYN PA 19061,polling_location
PA,2012-11-06,county,,SOUTH BUFFALO TWP - WEST,SOUTH BUFFALO TWP FIREHALL,695 FREEPORT RD FREEPORT PA 16229,polling_location
PA,2012-11-06,county,,DERRY - EAST,PA ARMY NATIONAL GUARD BUILDING,28 ARMORY LN LEWISTOWN PA 17044,polling_location
PA,2012-11-06,county,,LAMONT,LAMONT COMMUNITY BUILDING,HIGHLAND RD KANE PA 16735,polling_location
PA,2012-11-06,county,,MCKEESPORT 03 02,ISBIR MANOR 17 BLDG,MARKET ST MCKEESPORT PA 15132,polling_location
PA,2012-11-06,county,,JERMYN W-02 P-0,JERMYN MUNICIPAL BLDG,440 JEFFERSON AVE  PA,polling_location
PA,2012-11-06,county,,NORRISTOWN 1-3,STEWART MIDDLE SCHOOL,1315 W MARSHALL ST NORRISTOWN PA 19401,polling_location
PA,2012-11-06,county,,SMITHFIELD 2,JT LAMBERT INTERMEDIATE SCHOOL,MILFORD RD EAST STROUDSBURG PA,polling_location
PA,2012-11-06,county,,BETHEL TOWNSHIP,SENIOR CITIZENS CENTER,209 LONG HOLLOW RD WARFORDSBURG PA 17267,polling_location
PA,2012-11-06,county,,ALTOONA WD 1 PCT 1,11TH STREET TOWERS,1100 11TH ST ALTOONA PA 16601,polling_location
PA,2012-11-06,county,,EASTON 2ND WARD,GOVERNOR WOLF BLDG (1ST FL),45 N 2ND ST EASTON PA,polling_location
PA,2012-11-06,county,,BRISTOL TWP 6TH 3RD,CLARA BARTON ELEMENTARY SCHOOL,5 BLUE LAKE RD LEVITTOWN PA 19054,polling_location
PA,2012-11-06,county,,BETHLEHEM 14TH WARD 7TH DISTRICT,FIRST BAPTIST CHURCH,3235 LINDEN ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,UPPER MERION SWEDELAND,SWEDELAND VOLUNTEER FIRE COMPANY,609 A ST SWEDELAND PA 19406,polling_location
PA,2012-11-06,county,,RAYNE,RAYNE/MARTIN HALL TANOMA,3703 TANOMA RD CLYMER PA 15728,polling_location
PA,2012-11-06,county,,BETHLEHEM TWSP 4TH WARD 2ND DISTRICT,FARMERSVILLE ELEMENTARY,7036 WILLIAM PENN EASTON PA,polling_location
PA,2012-11-06,county,,EASTON 5TH WARD,WALTER HOUSE,215 MICHAEL J. KOURY PL EASTON PA,polling_location
PA,2012-11-06,county,,SUMMERHILL,SUMMERHILL TOWNSHIP BLDG,9352 CROZIER RD CONNEAUTVILLE PA 16406,polling_location
PA,2012-11-06,county,,MCCANDLESS 01 03,ST ALEXIS SCHOOL HALL,10090 OLD PERRY HWY MCCANDLESS PA,polling_location
PA,2012-11-06,county,,PITTSBURGH 14 21,ENGINE HOUSE,5858 NORTHUMBERLAND ST PITTSBURGH PA,polling_location
PA,2012-11-06,county,,CONSHOHOCKEN 7,CONSHOHOCKEN COMMUNITY CENTER FIELDHOUSE,E ELEVENTH AVE &amp;amp; HARRY ST CONSHOHOCKEN PA 19428,polling_location
PA,2012-11-06,county,,HARBORCREEK TWP. 6TH DISTRICT,MUNICIPAL OFFICE,5601 BUFFALO RD HARBORCREEK PA 16421,polling_location
PA,2012-11-06,county,,NORRISTOWN 1-2,STEWART MIDDLE SCHOOL,1315 W MARSHALL (&amp;amp; SELMA) ST NORRISTOWN PA 19401,polling_location
PA,2012-11-06,county,,PHILA WD 38 DIV 18,38/18 FALLS PRESBYTERIAN CHURCH,MIDVALE AVE &amp;amp; VAUX ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,JENKINTOWN 2,JENKINTOWN ELEMENTARY SCHOOL,325 HIGHLAND AVE JENKINTOWN PA 19046,polling_location
PA,2012-11-06,county,,CHALFONT BORO,CHALFONT UNITED METHODIST CHURCH,11 MEADOWBROOK LN CHALFONT PA 18914,polling_location
PA,2012-11-06,county,,LANSDALE 2-1,LANSDALE UNITED METHODIST CHURCH,300 N BROAD ST LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,SALISBURY TWP CAMBRIDGE,MT ZION UNITED METHODIST CHURCH,753 MT ZION RD NARVON PA 17555,polling_location
PA,2012-11-06,county,,HEMPFIELD EAST TWP CHERRY HILL,CENTERVILLE MIDDLE SCHOOL,865 CENTERVILLE RD LANCASTER PA 17601,polling_location
PA,2012-11-06,county,,EAST PENN TOWNSHIP-NORTH,EAST PENN TOWNSHIP SOCIAL HALL,403 BLUE MOUNTAIN RD LEHIGHTON PA 18235,polling_location
PA,2012-11-06,county,,EPHRATA TWP LINCOLN,HOPE UNITED METHODIST CHURCH,3474 ROTHSVILLE RD EPHRATA PA 17522,polling_location
PA,2012-11-06,county,,BLAKELY W-01 P-1,WILSON FIRE CO #1,700 ERIE ST  PA,polling_location
PA,2012-11-06,county,,N COVENTRY W-2,SHENKEL CHURCH,1628 UNIONVILLE RD POTTSTOWN PA,polling_location
PA,2012-11-06,county,,MCKEESPORT 06 02,THE FIRST CHURCH OF THE OPEN BIBLE,719 UNION AVE ST MCKEESPORT PA 15132,polling_location
PA,2012-11-06,county,,STROUDSBURG 3RD WARD,POCONO FAMILY Y.M.C.A.,809 MAIN ST STROUDSBURG PA,polling_location
PA,2012-11-06,county,,NORTH BRANCH TOWNSHIP,NORTH BRANCH TOWNSHIP BLDG,RTE 187 MEHOOPANY PA,polling_location
PA,2012-11-06,county,,ALBION BORO,FIRE HALL,19 FRANKLIN ST ALBION PA 16401,polling_location
PA,2012-11-06,county,,CONSHOHOCKEN 1,MARSHALL LEE TOWERS,1 W THIRD AVE (&amp;amp; FAYETTE ST) CONSHOHOCKEN PA 19428,polling_location
PA,2012-11-06,county,,PHILA WD 38 DIV 21,38/21 WHITTIER SCHOOL,27TH &amp;amp; CLEARFIELD STS PHILADELPHIA PA 191,polling_location
PA,2012-11-06,county,,LANSDALE 3-2,TRINITY LUTHERAN CHURCH LANSDALE,1000 W MAIN ST LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,MARIETTA BORO 2,COMMUNITY HOUSE,264 W MARKET ST MARIETTA PA 17547,polling_location
PA,2012-11-06,county,,PENN,PENN TWP BLDG,260 LEWIS RD WEST GROVE PA,polling_location
PA,2012-11-06,county,,MCADOO BOROUGH - 2ND PRECINCT,THE STRAND,110 W BLAINE ST MCADOO PA 18237,polling_location
PA,2012-11-06,county,,CLAIRTON 01 03,WILSON PRESBYTERIAN CHURCH SOCIAL HALL,400 N FOURTH ST CLAIRTON PA 15025,polling_location
PA,2012-11-06,county,,BETHLEHEM 9TH WARD 3RD DISTRICT,ST. MATTHEW'S LUTHERAN CHURCH,521 E LOCUST ST  PA,polling_location
PA,2012-11-06,county,,ELK CREEK TOWNSHIP,MUNICIPAL BUILDING,10405 HIGH ST ALBION PA 16401,polling_location
PA,2012-11-06,county,,PITTSBURGH 11 14,DILLWORTH SCHOOL-GYM,6200 STANTON AVE PITTSBURGH PA 15206,polling_location
PA,2012-11-06,county,,PHILA WD 13 DIV 06,13/06 NICETOWN COURT,4340 GERMANTOWN AVE PHILADELPHIA PA 191,polling_location
PA,2012-11-06,county,,WARRINGTON TWP 2,CENTRAL BUCKS HIGH SCHOOL SOUTH,1100 FOLLY RD WARRINGTON PA 18976,polling_location
PA,2012-11-06,county,,WARRINGTON TWP 6,CENTRAL BUCKS HIGH SCHOOL SOUTH,1100 FOLLY RD WARRINGTON PA 18976,polling_location
PA,2012-11-06,county,,WARRINGTON TWP 7,CENTRAL BUCKS HIGH SCHOOL SOUTH,1100 FOLLY RD WARRINGTON PA 18976,polling_location
PA,2012-11-06,county,,LANCASTER CITY 8W 2P,RODNEY PARK BLDG,CRYSTAL &amp;amp; RODNEY STS LANCASTER PA 17602,polling_location
PA,2012-11-06,county,,PHILA WD 38 DIV 13,38/13 MIFFLIN SCHOOL,CONRAD &amp;amp; MIDVALE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ABINGTON 13-1,ST PAUL'S LUTHERAN CHURCH GLENSIDE,120 N EASTON ( &amp;amp; MT. CARMEL AVE) RD GLENSIDE PA 19038,polling_location
PA,2012-11-06,county,,PHILA WD 11 DIV 19,11/19 WOODSTOCK HOMES COMM ROOM,2829 N LAMBERT ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,POCOPSON,POCOPSON HOME,1695 LENAPE RD WEST CHESTER PA,polling_location
PA,2012-11-06,county,,PITTSBURGH 19 27,RESURRECTION SCHOOL RM A-2,1100 CREEDMOOR AVE PITTSBURGH PA,polling_location
PA,2012-11-06,county,,PHILA WD 11 DIV 14,11/14 ALLEGHENY BUSINESS CENTER,2233 W ALLEGHENY AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 13 DIV 08,13/08 NICETOWN COURT,4340 GERMANTOWN AVE PHILADELPHIA PA 191,polling_location
PA,2012-11-06,county,,HYNDMAN BOROUGH,HYNDMAN SENIOR CITIZEN CENTER,MUNICIPAL BUILDING HYNDMAN PA,polling_location
PA,2012-11-06,county,,SWISSVALE 00 02,MUNICIPAL  BLDG,7560 ROSLYN ST SWISSVALE PA,polling_location
PA,2012-11-06,county,,NEVILLE 01 00,NEVILLE ISLAND V F D,5300 GRAND AVE NEVILLE PA,polling_location
PA,2012-11-06,county,,PHILA WD 13 DIV 02,13/02 HAPPY HOLLOW RECREATION CENTER,WAYNE &amp;amp; LOGAN STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,"WILMINGTON TOWNSHIP, PRECINCT 02",AMERICAN LEGION,4494 STATE RTE 158 NEW CASTLE PA 16105,polling_location
PA,2012-11-06,county,,PHILA WD 11 DIV 15,11/15 VENANGO HOUSE,2104 W VENANGO ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 38 DIV 15,38/15 FIRE ENGINE CO # 35,RIDGE &amp;amp; MIDVALE AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,"SUNBURY CITY, 6W",GOODWILL HOSE CO.,500 REAGAN ST SUNBURY PA 17801,polling_location
PA,2012-11-06,county,,SHALER 01 05,CHERRY CITY VOL FIRE CO,309 DAVIS AVE SHALER PA,polling_location
PA,2012-11-06,county,,POTTSTOWN 7-1,OLIVET BOYS &amp;amp; GIRLS CLUB,658 BEECH ST (&amp;amp; GRANT ST) POTTSTOWN PA 19464,polling_location
PA,2012-11-06,county,,SOUDERTON 1,EMMANUEL LUTHERAN CHURCH,69 W BROAD ST SOUDERTON PA 18964,polling_location
PA,2012-11-06,county,,SALISBURY TWP GAP,GAP FIRE COMPANY,802 PEQUEA AVE GAP PA 17527,polling_location
PA,2012-11-06,county,,NORTH WALES 2,NORTH WALES BOROUGH BLDG,300 SCHOOL ST NORTH WALES PA 19454,polling_location
PA,2012-11-06,county,,PENBROOK BOROUGH - 2ND WARD,PENBROOK MUNICIPAL BUILDING,150 S 28TH ST HARRISBURG PA 17103,polling_location
PA,2012-11-06,county,,NORRISTOWN 4-3,HANCOCK ELEMENTARY SCHOOL,ARCH ST NORRISTOWN PA 19401,polling_location
PA,2012-11-06,county,,ALIQUIPPA 8,M.P.I CLUB,101 GRAND AVE ALIQUIPPA PA 15001,polling_location
PA,2012-11-06,county,,DALTON W-00 P-0,FIRE PROTECTION ASSOC,109 S TURNPIKE RD  PA,polling_location
PA,2012-11-06,county,,ABINGTON 11-1,ABINGTON FREE LIBRARY,1030 OLD YORK RD ABINGTON PA 19001,polling_location
PA,2012-11-06,county,,HARRISON 01 02,WWWJD ASSOCIATES,1329 FREEPORT RD HARRISON PA,polling_location
PA,2012-11-06,county,,PHILA WD 13 DIV 15,13/15 CHRISTLIKE RESTORATION CHURCH,4153 GERMANTOWN AVE PHILADELPHIA PA 1,polling_location
PA,2012-11-06,county,,PHILA WD 38 DIV 14,38/14 MIFFLIN SCHOOL,MIDVALE AVE &amp;amp; CONRAD ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,RED HILL,RED HILL BOROUGH HALL,56 W FOURTH ST RED HILL PA 18076,polling_location
PA,2012-11-06,county,,ROYERSFORD 1,GRACE EVANGELICAL LUTHERAN CHURCH,594 CHURCH ST ROYERSFORD PA 19468,polling_location
PA,2012-11-06,county,,SADSBURY N,SADSBURYVILLE FIRE CO #1,24 FIRST AVE SADSBURYVILLE PA,polling_location
PA,2012-11-06,county,,BRISTOL TWP 7TH 1ST,JAMES BUCHANAN ELEMENTARY SCHOOL,2200 HAINES RD LEVITTOWN PA 19054,polling_location
PA,2012-11-06,county,,EAST WHEATFIELD 2,EAST WHEATFIELD 2/TWP. SUPERVISOR'S BLDG.,11444 RTE 56 HWY E ARMAGH PA 15920,polling_location
PA,2012-11-06,county,,POTTSTOWN 5,POTTSTOWN MIDDLE SCHOOL,600 N FRANKLIN ST POTTSTOWN PA 19464,polling_location
PA,2012-11-06,county,,PENN HILLS 08 03,ROSEDALE VFD-SOCIAL HALL,5806 VERONA DR PENN HILLS PA 15147,polling_location
PA,2012-11-06,county,,PHILA WD 12 DIV 23,12/23 WAREHOUSE,400 -02 WINONA ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,COALDALE BOROUGH,BROAD TOP TWP MUNICIIPAL BUILDING,187 MUNICIPAL RD DEFIANCE PA,polling_location
PA,2012-11-06,county,,NORTH WALES 1,NORTH WALES WATER AUTHORITY,200 W WALNUT ST NORTH WALES PA 19454,polling_location
PA,2012-11-06,county,,ERIE SECOND WARD 6TH DISTRICT,GENERAL TEAMSTERS LOCAL 397,1344 E 11TH ST ERIE PA 16503,polling_location
PA,2012-11-06,county,,NEWTOWN BORO 2ND,NEWTOWN JOINT MUNICIPAL AUTHORITY,15 CONGRESS ST S NEWTOWN PA 18940,polling_location
PA,2012-11-06,county,,ABINGTON 6-1,EDGEHILL FIRE HOUSE,2843 LIMEKILN PIKE GLENSIDE PA 19038,polling_location
PA,2012-11-06,county,,PHILA WD 38 DIV 17,38/17 SCHOOL LANE HOUSE APTS,5450 WISSAHICKON AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,FRANCONIA 2,CHRIST REFORMED CHURCH AT INDIAN CREEK,171 CHURCH RD TELFORD PA 18969,polling_location
