address_location_name,address_line1,address_line2,address_line3,address_city,address_state,address_zip,directions,polling_hours,photo_url,id
"CROSSTOWN CHURCH OF CHRIST","3400 E ADMIRAL PL","",,"TULSA",OK,74115,,7:00 AM - 7:00 PM,,8830299
"UAW LOCAL NO 952","1414 N MEMORIAL DR","",,"TULSA",OK,74115,,7:00 AM - 7:00 PM,,8810939
"MEMORIAL DRIVE CH OF CHRIST","747 S MEMORIAL DR","",,"TULSA",OK,74112,,7:00 AM - 7:00 PM,,8810947
"WILL ROGERS METHODIST CHURCH","1138 S YALE AVE","",,"TULSA",OK,74112,,7:00 AM - 7:00 PM,,8810957
"IN THE SPIRIT CHRISTIAN CHURCH","1020 S GARNETT RD","",,"TULSA",OK,74128,,7:00 AM - 7:00 PM,,8811686
"MADALENE CATHOLIC CHURCH","3188 E 22 ST","",,"TULSA",OK,74114,,7:00 AM - 7:00 PM,,8833070
"SANCTUARY","7100 E 31 ST","",,"TULSA",OK,74145,,7:00 AM - 7:00 PM,,8810986
"HICKS COMMUNITY CENTER","3443 S MINGO RD","",,"TULSA",OK,74146,,7:00 AM - 7:00 PM,,8823407
"PLAINVIEW BAPTIST CHURCH","14531 E 21 ST","",,"TULSA ",OK,74134,,7:00 AM - 7:00 PM,,8829011
"ST MATTHEWS UNITED METH CH","12424 E 31 ST","",,"TULSA",OK,74146,,7:00 AM - 7:00 PM,,8827174
"BOEVERS ELEMENTARY SCHOOL","3433 S 133 E AVE","",,"TULSA",OK,74134,,7:00 AM - 7:00 PM,,8811000
"ROSA PARKS ELEMENTARY SCHOOL","13702 E 46 PL  ","",,"TULSA",OK,74134,,7:00 AM - 7:00 PM,,8811001
"SOUTHERN HILLS BAPTIST CHURCH","5590 S LEWIS AVE","",,"TULSA",OK,74105,,7:00 AM - 7:00 PM,,8811002
"VICTORY CHRISTIAN CENTER","7700 S LEWIS AVE","",,"TULSA",OK,74136,,7:00 AM - 7:00 PM,,8832852
"ABERDEEN HEIGHTS","7220 S YALE AVE","",,"TULSA",OK,74136,,7:00 AM - 7:00 PM,,8810644
"CHRISTIAN CHAPEL","7807 E 76 ST","",,"TULSA",OK,74133,,7:00 AM - 7:00 PM,,8811021
"FAITH UNITED METHODIST CHURCH","7431 E 91 ST","",,"TULSA",OK,74133,,7:00 AM - 7:00 PM,,8829070
"QUALITY INN","2316 W CAMERON ST","",,"TULSA",OK,74127,,7:00 AM - 7:00 PM,,8830930
"VIEW ACRES BAPTIST CHURCH","2327 S 65 W AVE","",,"TULSA",OK,74107,,7:00 AM - 7:00 PM,,8811030
"TULSA TECH ALLIANCE & CONF CTR","801 E 91 ST","",,"TULSA",OK,74132,,7:00 AM - 7:00 PM,,8811033
"FOREST PARK CHRISTIAN CHURCH","9102 S MINGO RD","",,"TULSA",OK,74133,,7:00 AM - 7:00 PM,,8811041
"JOY LUTHERAN CHURCH","9940 S YALE AVE","",,"TULSA",OK,74137,,7:00 AM - 7:00 PM,,8811044
"SOUTH TULSA BAPTIST CHURCH","10310 S SHERIDAN RD","",,"TULSA",OK,74133,,7:00 AM - 7:00 PM,,8811056
"ST BERNARD CHURCH","4001 E 101 ST","",,"TULSA",OK,74137,,7:00 AM - 7:00 PM,,8821825
"ORU MABEE CENTER","7777 S LEWIS AVE","",,"TULSA",OK,74171,,7:00 AM - 7:00 PM,,8811817
"NORTH HEIGHTS CHURCH OF CHRIST","11710 S MEMORIAL DR","",,"BIXBY",OK,74008,,7:00 AM - 7:00 PM,,8811067
"EVERGREEN BAPTIST CHURCH","10301 E 111 ST  SOUTH","",,"BIXBY",OK,74008,,7:00 AM - 7:00 PM,,8810109
"NEW LIFE BAPTIST CHURCH","851 W NORMAN ST","",,"BROKEN ARROW",OK,74012,,7:00 AM - 7:00 PM,,8810709
"FIRST UNITED METHODIST CHURCH","112 E COLLEGE ST","",,"BROKEN ARROW",OK,74012,,7:00 AM - 7:00 PM,,8810649
"CHURCH OF SAINT BENEDICT","2200 W ITHICA STREET","",,"BROKEN ARROW",OK,74012,,7:00 AM - 7:00 PM,,8826230
"UNION 8TH GRADE CENTER","6501 S GARNETT RD","",,"BROKEN ARROW",OK,74012,,7:00 AM - 7:00 PM,,8811079
"UNITED PENTECOSTAL CH OF BA","1730 N 9 ST","",,"BROKEN ARROW",OK,74012,,7:00 AM - 7:00 PM,,8811080
"ASPEN CREEK ASSEMBLY OF GOD","5100 S ASPEN AVE","",,"BROKEN ARROW",OK,74011,,7:00 AM - 7:00 PM,,8814291
"CEDAR RIDGE CHRISTIAN CHURCH","4010 W NEW ORLEANS ST","",,"BROKEN ARROW",OK,74011,,7:00 AM - 7:00 PM,,8811084
"GLENPOOL CONFERENCE CENTER","12205 S YUKON AVE","",,"GLENPOOL",OK,74033,,7:00 AM - 7:00 PM,,8811097
"FIRST CHRISTIAN CHURCH OWASSO","10100 N GARNETT RD","",,"OWASSO",OK,74055,,7:00 AM - 7:00 PM,,8810683
"OWASSO COMMUNITY CENTER","301 S CEDAR ST","",,"OWASSO",OK,74055,,7:00 AM - 7:00 PM,,8811101
"OWASSO CHURCH OF CHRIST","10510 N 129 E AVE","",,"OWASSO",OK,74055,,7:00 AM - 7:00 PM,,8811103
"FIRST CHRISTIAN CHURCH OWASSO","10100 N GARNETT RD","",,"OWASSO",OK,74055,,7:00 AM - 7:00 PM,,8811727
"AMAZING GRACE HOLINESS CHURCH","807 W 2 ST","",,"SAND SPRINGS",OK,74063,,7:00 AM - 7:00 PM,,8811111
"BA POLICE & FIRE TRAINING CTR","4205 E OMAHA","",,"BROKEN ARROW",OK,74014,,7:00 AM - 7:00 PM,,8810089
"SUNNYSIDE CHURCH","8091 S 305 E AVE","",,"BROKEN ARROW",OK,74014,,7:00 AM - 7:00 PM,,8810097
"CROSSPOINT BAPTIST CHURCH","28288 E 141 ST S","",,"COWETA",OK,74429,,7:00 AM - 7:00 PM,,8820870
"PORTER CIVIC CENTER","529 S MAIN","",,"PORTER",OK,74454,,7:00 AM - 7:00 PM,,8810075
"TULLAHASSEE CIVIC CENTER","675 LINCOLN ST","",,"TULLAHASSEE",OK,74454,,7:00 AM - 7:00 PM,,8810096
"MUTUAL GIRLS CLUB","3401 SE PRICE RD","",,"BARTLESVILLE",OK,74006,,7:00 AM - 7:00 PM,,8811122
"ROSE HILL CHURCH","12950 N 4000 RD, DEWEY","",,"DEWEY",OK,74029,,7:00 AM - 7:00 PM,,8811134
"GRACE COMMUNITY CHURCH","1500 SE KINGS DR, BARTLESVILLE","",,"BARTLESVILLE",OK,74006,,7:00 AM - 7:00 PM,,8811821
"BESSIE TOWN HALL","714 MAIN","",,"BESSIE",OK,73622,,7:00 AM - 7:00 PM,,8811143
"DACOMA BUSINESS ADVANTAGE CENT","1100 NORTH MAIN","",,"DACOMA",OK,73731,,7:00 AM - 7:00 PM,,8810656
"METHODIST FELLOWSHIP HALL","800 EAGLE PASS","",,"FREEDOM",OK,73842,,7:00 AM - 7:00 PM,,8811152
"WOODWARD HIGH SCHOOL","2406 13TH STREET","",,"WOODWARD",OK,73801,,7:00 AM - 7:00 PM,,8810190
"STILWELL COMMUNITY BUILDING","422 W POPLAR","",,"STILWELL",OK,74960,,7:00 AM - 7:00 PM,,8835338
"CHRISTIE BAPTIST CHURCH","CHRISTIE BAPTIST CHURCH","46770 HWY 62",,"WESTVILLE",OK,74965,,7:00 AM - 7:00 PM,,8811620
"FAITH TABERNACLE CHURCH","FAITH TABERNACLE CHURCH","CHALK BLUFF HWY 51 EAST",,"STILWELL",OK,74960,,7:00 AM - 7:00 PM,,8811623
"FIRST CHRISTIAN CHURCH 2ND ST","FIRST CHRISTIAN CHURCH","P.O. BOX 152",,"STILWELL",OK,74960,,7:00 AM - 7:00 PM,,8811624
"WILSON COMMUNITY BUILDING","310 S WILSON RD","",,"ATOKA",OK,74525,,7:00 AM - 7:00 PM,,8811592
"KIAMICHI TECH. WES WATKINS RM.","810 WALDRON ROAD","S. END VERNON ANDERSON SECTION",,"DURANT",OK,74701,,7:00 AM - 7:00 PM,,8811251
"COBB COMMUNITY BUILDING","3825 BRYAN ROAD  (HWY 78","8 MI. NW OF DURANT) COBB",,"DURANT",OK,74701,,7:00 AM - 7:00 PM,,8811253
"ALDEN FIRE DEPARTMENT","40030 SH 58","",,"CARNEGIE",OK,73015,,7:00 AM - 7:00 PM,,8810247
"BAYMONT INN & SUITES","1707 SW 27TH ST","",,"EL RENO",OK,73036,,7:00 AM - 7:00 PM,,8811177
"EL RENO PUBLIC SAFETY CENTER ","(NEW EL RENO FIRE STATION)","2707 FAITH AVENUE",,"EL RENO",OK,73036,,7:00 AM - 7:00 PM,,8811280
"RICHLAND NAZARENE CHURCH","10825 N 6TH ST","IN RICHLAND COMMUNITY",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8811284
"RICHLAND NAZARENE CHURCH","10825 N 6TH ST","(IN RICHLAND COMMUNITY)",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8813281
"THE PAVILLION AT SPANISH COVE","11 PALM AVENUE","",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8811288
"UNITED METHODIST CHURCH","10928 SW 15 ST","",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8811294
"SARA ROAD BAPTIST CHURCH","2015 N SARA ROAD","",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8810105
"LIGHT YOUR WORLD CHURCH","4550 NW EXPRESSWAY","",,"OKARCHE",OK,73762,,7:00 AM - 7:00 PM,,8811419
"COLVERT MINISTRY BLDG.","503 W BROADWAY","",,"ARDMORE",OK,73401,,7:00 AM - 7:00 PM,,8811422
"ST. BRIGID CATHOLIC CHURCH","807 CRAFTON ST","",,"TAHLEQUAH",OK,74464,,7:00 AM - 7:00 PM,,8811444
"UKB WELLNESS CENTER","18263 W. KEETOOWAH CIRCLE","",,"TAHLEQUAH",OK,74464,,7:00 AM - 7:00 PM,,8824626
"GRACE AND PEACE FELLOWSHIP","8198 N 450 RD","",,"HULBERT",OK,74441,,7:00 AM - 7:00 PM,,8811462
"SOPER SENIOR CITIZENS","HWY 70 W - 1BLK N ON MAIN ST.","411 PARIS AVE",,"SOPER",OK,74759,,7:00 AM - 7:00 PM,,8811189
"AMBULANCE AUTHORITY - HUGO","2578 US 70 BYPASS","",,"HUGO",OK,74743,,7:00 AM - 7:00 PM,,8811191
"SAWYER TOWN HALL","950 HWY 147","HWY 70E 0.2 MI N ON HWY 147",,"SAWYER",OK,74756,,7:00 AM - 7:00 PM,,8811474
"CHICKEN HOUSE","RT. 1-BOX 55","",,"TEXHOMA",OK,73949,,7:00 AM - 7:00 PM,,8811482
"BETH HAVEN CHURCH","12400 S WESTERN","",,"OKLAHOMA CITY",OK,73170,,7:00 AM - 7:00 PM,,8811486
"ADMINISTRATION SERVICES CENTER","131 S. FLOOD","",,"NORMAN",OK,73069,,7:00 AM - 7:00 PM,,8811487
"LAKEVIEW BAPTIST CHURCH","10510 ALAMEDA DRIVE","",,"NORMAN",OK,73026,,7:00 AM - 7:00 PM,,8811503
"SEVENTH DAY ADVENTIST CHURCH","1818 E. ALAMEDA","",,"NORMAN",OK,73071,,7:00 AM - 7:00 PM,,8811194
"NORMAN PUBLIC LIBRARY WEST","300 NORMAN CENTER CT.","",,"NORMAN",OK,73072,,7:00 AM - 7:00 PM,,8810688
"HEARTLAND FREEWILL BAP.CHURCH","17601 S SANTA FE","",,"OKLAHOMA CITY",OK,73170,,7:00 AM - 7:00 PM,,8811512
"MOORE SCHOOLS ADMIN CENTER","1500 SE 4TH","",,"MOORE",OK,73160,,7:00 AM - 7:00 PM,,8811533
"ENTERPRISE BAPTIST CHURCH","2425 SE 84TH","",,"NORMAN",OK,73026,,7:00 AM - 7:00 PM,,8824595
"EASTLAKE CHURCH","700 SW 134TH STREET","",,"OKLAHOMA CITY",OK,73170,,7:00 AM - 7:00 PM,,8811543
"MAGUIRE BAPTIST CHURCH","9801 MAGUIRE RD","",,"NOBLE",OK,73068,,7:00 AM - 7:00 PM,,8810877
"NAZARENE CHURCH","303 SOUTH FINNEY STREET","",,"COALGATE",OK,74538,,7:00 AM - 7:00 PM,,8811550
"LEHIGH CHOCTAW COMMUNITY CTR","113 W 10TH ST","",,"LEHIGH",OK,74556,,7:00 AM - 7:00 PM,,8836719
"CROSBY PARK SCHOOL","1602 NW HORTON","",,"LAWTON",OK,73505,,7:00 AM - 7:00 PM,,8811556
"LIBERTY HEIGHTS CHURCH","1802 NW ELM AVE","",,"LAWTON",OK,73505,,7:00 AM - 7:00 PM,,8811564
"PIONEER PK ELEMENTARY SCHOOL","3006 NE ANGUS","",,"LAWTON",OK,73507,,7:00 AM - 7:00 PM,,8811571
"MEERS COMMUNITY CENTER","1/2 MI NORTH OF MEERS STORE","",,"MEERS",OK,73501,,7:00 AM - 7:00 PM,,8811205
"MEDICINE PARK TOWN HALL","154 E LAKE DRIVE","",,"MEDICINE PARK",OK,73557,,7:00 AM - 7:00 PM,,8811575
"FIRST BAPTIST CHURCH","4TH & E ST","",,"CACHE",OK,73527,,7:00 AM - 7:00 PM,,8811580
"GERONMO CITY HALL","100 MAIN ST","",,"GERONIMO",OK,73543,,7:00 AM - 7:00 PM,,8811583
"WT MT ESTATES FIRE STATION","22257 OK-49","",,"LAWTON",OK,73507,,7:00 AM - 7:00 PM,,8811298
"ASSEMBLY OF GOD CHURCH","225 W. VIRGINIA ST.","",,"WALTERS",OK,73572,,7:00 AM - 7:00 PM,,8830130
"CENTRALIA FIRE DEPARTMENT","110 N WASHINGTON ST","CENTRALIA",,"VINITA",OK,74301,,7:00 AM - 7:00 PM,,8810690
"SENIOR CITIZENS BLDG","222 W SEQUOYAH ST","",,"VINITA",OK,74301,,7:00 AM - 7:00 PM,,8811311
"FIRST CHRISTIAN CHURCH","226 W CANADIAN AVE","",,"VINITA",OK,74301,,7:00 AM - 7:00 PM,,8811313
"BIG CABIN COMMUNITY CENTER","264 MAIN ST","",,"BIG CABIN",OK,74332,,7:00 AM - 7:00 PM,,8811317
"LONE STAR SCHOOL","4000 S. HICKORY","",,"SAPULPA",OK,74066,,7:00 AM - 7:00 PM,,8811320
"NAZARENE CHURCH","320 S. PENN","",,"DRUMRIGHT",OK,74030,,7:00 AM - 7:00 PM,,8811329
"1ST BAPTIST CHURCH, SHAMROCK","FIFTH AND CORK, SHAMROCK","",,"SHAMROCK",OK,74068,,7:00 AM - 7:00 PM,,8811335
"KIEFER MUNICIPAL BLDG.","401 E.INDIANA","",,"KIEFER",OK,74041,,7:00 AM - 7:00 PM,,8811341
"CLINTON CITY HALL","417 GARY BOULEVARD","",,"CLINTON",OK,73601,,7:00 AM - 7:00 PM,,8811216
"UNITED METHODIST CHURCH","817 NORTH 7TH ST.","",,"WEATHERFORD",OK,73096,,7:00 AM - 7:00 PM,,8811353
"HICKORY GROVE FIRE DEPT","59691 E 250 RD","",,"GROVE",OK,74334,,7:00 AM - 7:00 PM,,8811359
"COWSKIN FIRE DEPARTMENT #1","25891 S 655 RD","",,"GROVE",OK,74344,,7:00 AM - 7:00 PM,,8811361
"JAY COMMUNITY CENTER ","429 S 9TH ST","",,"JAY",OK,74346,,7:00 AM - 7:00 PM,,8811369
"MOUNT HERMON CHURCH REC BLDG","18035 E 420 RD","",,"JAY",OK,74346,,7:00 AM - 7:00 PM,,8811371
"COLCORD CHURCH OF CHRIST","175 N COLCORD AVE","",,"COLCORD",OK,74338,,7:00 AM - 7:00 PM,,8811372
"OAKWOOD COMMUNITY CENTER","--","",,"OAKWOOD",OK,73658,,7:00 AM - 7:00 PM,,8811384
"FARGO TOWN HALL","200 MAIN ST.","",,"FARGO",OK,73840,,7:00 AM - 7:00 PM,,8811389
"CENTRAL CHRISTIAN CHURCH","1111 W BROADWAY","",,"ENID",OK,73703,,7:00 AM - 7:00 PM,,8811398
"HILLSDALE BIBLE CHURCH","200 N OAK","",,"HILLSDALE",OK,73743,,7:00 AM - 7:00 PM,,8823871
"BRECKINRIDGE COMMUNITY CENTER","215 DON KROLL ST","",,"BRECKINRIDGE",OK,73727,,7:00 AM - 7:00 PM,,8811404
"ERIN SPRINGS BAPTIST CHURCH","13053 HWY 76 N","",,"LINDSAY",OK,73052,,7:00 AM - 7:00 PM,,8810210
"METHODIST CHURCH MAYSVILLE","705 MAYS STREET","",,"MAYSVILLE",OK,73057,,7:00 AM - 7:00 PM,,8810211
"PAULS VALLEY NATL BK-MERIDIAN","101 N INDIAN MERIDIAN ROAD","",,"PAULS VALLEY",OK,73075,,7:00 AM - 7:00 PM,,8810212
"PAULS VALLEY METHODIST CHURCH","401 WILLOW ST. ","",,"PAULS VALLEY",OK,73075,,7:00 AM - 7:00 PM,,8810221
"SOUTHERN OAKS CHURCH OF CHRIST","3320 S 16","",,"CHICKASHA",OK,73018,,7:00 AM - 7:00 PM,,8810228
"HOLIDAY INN EXPRESS","CONFERENCE ROOM, 2610 S 4","",,"CHICKASHA",OK,73018,,7:00 AM - 7:00 PM,,8810229
"MINCO CHURCH OF CHRIST","500 W MAIN","",,"MINCO",OK,73059,,7:00 AM - 7:00 PM,,8811228
"WAKITA SENIOR CITIZENS CLUB","1678 MAIN","",,"WAKITA",OK,73771,,7:00 AM - 7:00 PM,,8810251
"MEDFORD CIVIC CENTER","123 S. MAIN","",,"MEDFORD",OK,73759,,7:00 AM - 7:00 PM,,8810253
"SACRED HEART CATHOLIC CHURCH","409 N BYERS","",,"MANGUM",OK,73554,,7:00 AM - 7:00 PM,,8810254
"CATHOLIC CHURCH","524 E CHESTNUT","",,"HOLLIS",OK,73550,,7:00 AM - 7:00 PM,,8810268
"HARPER CO. FAIRGROUNDS BLDG.","FAIRGROUNDS COMPLEX","",,"BUFFALO",OK,73834,,7:00 AM - 7:00 PM,,8810275
"MAY TOWN HALL","MAY TOWN HALL","247 E RACE ST",,"MAY",OK,73851,,7:00 AM - 7:00 PM,,8810276
"BUFFALO PUBLIC LIBRARY","11 E TURNER","",,"BUFFALO",OK,73834,,7:00 AM - 7:00 PM,,8810678
"CATHOLIC CHURCH","517 E HIGHWAY","",,"HOLDENVILLE",OK,74848,,7:00 AM - 7:00 PM,,8810294
"DAYS INN OF ALTUS","2804 N. MAIN","",,"ALTUS",OK,73521,,7:00 AM - 7:00 PM,,8810301
"ALTUS COMMUNITY CENTER","401 FALCON RD","",,"ALTUS",OK,73521,,7:00 AM - 7:00 PM,,8810302
"ST. JOHN'S BAPTIST CHURCH","620 W. MARTIN L. KING","",,"ALTUS",OK,73521,,7:00 AM - 7:00 PM,,8810307
"ELMER COMMUNITY BUILDING","HWY 5","",,"ELMER",OK,73539,,7:00 AM - 7:00 PM,,8810313
"OLUSTEE COMMUNITY BUILDING","105 E. 4TH ST.","",,"OLUSTEE",OK,73560,,7:00 AM - 7:00 PM,,8810316
"FIRST UNITED METHODIST CHURCH","438 EAST D STREET","",,"WAURIKA",OK,73573,,7:00 AM - 7:00 PM,,8810317
"HASTINGS SENIOR CITIZEN CENTER","116 W MAIN STREET","",,"HASTINGS",OK,73548,,7:00 AM - 7:00 PM,,8810319
"ADDINGTON BAPTIST CHURCH","201 PURDY STREET","",,"ADDINGTON",OK,73520,,7:00 AM - 7:00 PM,,8811873
"JOHNSTON CO. EMS BUILDING","604 E. 24TH ST.","",,"TISHOMINGO",OK,73460,,7:00 AM - 7:00 PM,,8810327
"RAVIA COMMUNITY CENTER","100 S. 2ND ST","",,"RAVIA",OK,73455,,7:00 AM - 7:00 PM,,8810330
"MILBURN COMMUNITY CENTER","102 W. F AVE","",,"MILBURN",OK,73450,,7:00 AM - 7:00 PM,,8810336
"FIRST CHRISTIAN CHURCH","306 EAST COOLIDGE","",,"BLACKWELL",OK,74631,,7:00 AM - 7:00 PM,,8810342
"MASONIC LODGE","103 W. BOAZ","",,"NEWKIRK",OK,74647,,7:00 AM - 7:00 PM,,8810345
"PECKHAM CHRISTIAN CHURCH","7090 W. CHURCH ST","",,"NEWKIRK",OK,74647,,7:00 AM - 7:00 PM,,8810348
"KILDARE SCHOOL","1265 CHURCH STREET","",,"KILDARE",OK,74604,,7:00 AM - 7:00 PM,,8810843
"PONCA CITY SENIOR CENTER","319 W. GRAND AVE","",,"PONCA CITY",OK,74601,,7:00 AM - 7:00 PM,,8832672
"NORTHEAST BAPTIST CHURCH","2200 NORTH PECAN","",,"PONCA CITY",OK,74604,,7:00 AM - 7:00 PM,,8810360
"CASHION HIGH SCHOOL CAFETERIA","101 N. EUCLID","",,"CASHION",OK,73016,,7:00 AM - 7:00 PM,,8810364
"LOMEGA HIGH SCHOOL","18319 N 2700 RD","",,"OMEGA",OK,73764,,7:00 AM - 7:00 PM,,8810371
"HOBART HEAD START","400 N RANDLETT","",,"HOBART",OK,73651,,7:00 AM - 7:00 PM,,8810725
"FIRST BAPTIST CHURCH GYMNASIUM","200 SICARD AVE","",,"ARKOMA",OK,72901,,7:00 AM - 7:00 PM,,8828067
"AMERICAN LEGION POST #75","29957 MAIN ST","",,"BOKOSHE",OK,74930,,7:00 AM - 7:00 PM,,8810403
"DOG CREEK COMMUNITY CHURCH","29484 DOG CREEK RD","",,"SHADY POINT",OK,74956,,7:00 AM - 7:00 PM,,8810405
"JIM TURNIPSEED COMM. CENTER","CASTON ST- WISTER","",,"WISTER",OK,74966,,7:00 AM - 7:00 PM,,8810410
"FANSHAWE FIRE STATION/CITY HAL","36750 US HWY 270","",,"FANSHAWE",OK,74935,,7:00 AM - 7:00 PM,,8810411
"LEFLORE COMMUNITY CENTER","BROADWAY ST","",,"LEFLORE",OK,74942,,7:00 AM - 7:00 PM,,8810561
"SUMMERFIELD COMMUNITY CENTER","34635 REICHERT/SUMMERFIELD RD","",,"SUMMERFIELD",OK,74966,,7:00 AM - 7:00 PM,,8810412
"HAW CREEK FIRE TRAINING CENTER","51800 HAW CREEK RD","",,"HEAVENER",OK,74937,,7:00 AM - 7:00 PM,,8813803
"MAMMOTH BAPTIST CHURCH","3 1/2 MI WEST OF MEEKER","339943 E. HWY. 62",,"MEEKER",OK,74855,,7:00 AM - 7:00 PM,,8810432
"MEEKER CITY HALL","510 W. CARL HUBBELL","",,"MEEKER",OK,74855,,7:00 AM - 7:00 PM,,8810567
"FIRST BAPTIST CHURCH/CASHION","18750 W HWY 74F","",,"CASHION",OK,73016,,7:00 AM - 7:00 PM,,8810436
"BIBLE BAPTIST CHURCH","4820 S. DIVISION ST.","",,"GUTHRIE",OK,73044,,7:00 AM - 7:00 PM,,8810444
"CRESCENT COMMUNITY CENTER","621 EAST VAN BUREN","",,"CRESCENT",OK,73028,,7:00 AM - 7:00 PM,,8810449
"FIRST CHRISTIAN CHURCH","402 EAST NOBLE","",,"GUTHRIE",OK,73044,,7:00 AM - 7:00 PM,,8810453
"LOVE COUNTY LIBRARY","500 HWY 77","",,"MARIETTA",OK,73448,,7:00 AM - 7:00 PM,,8824614
"ORR FIRE DEPT","2609 REDWOOD ","",,"RINGLING",OK,73456,,7:00 AM - 7:00 PM,,8810463
"GREENVILLE SCHOOL","HWY 77 NORTH","",,"MARIETTA",OK,73448,,7:00 AM - 7:00 PM,,8810465
"MID-AMERICA TECHNOLOGY CENTER","27438 ST HWY 59","",,"WAYNE",OK,73095,,7:00 AM - 7:00 PM,,8810469
"WASHINGTON FIRST BAPT CHURCH","100 S MAIN ST","",,"WASHINGTON",OK,73093,,7:00 AM - 7:00 PM,,8810472
"CRINER BAPTIST CHURCH","17943 MAY AVE","",,"LINDSAY",OK,73052,,7:00 AM - 7:00 PM,,8810474
"NEWCASTLE CHRISTIAN CHURCH","2200 N MAIN ST","",,"NEWCASTLE",OK,73065,,7:00 AM - 7:00 PM,,8810572
"PLEASANT HILL BAPTIST CHURCH","3308 E VETERANS MEMORIAL","",,"BLANCHARD",OK,73010,,7:00 AM - 7:00 PM,,8810480
"MILLERTON COMMUNITY BUILDING","MILLERTON COMMUNITY","",,"MILLERTON",OK,74750,,7:00 AM - 7:00 PM,,8810503
"EUFAULA MEMORIAL LIBRARY","301 S FIRST ST, EUFAULA","",,"EUFAULA",OK,74432,,7:00 AM - 7:00 PM,,8810513
"HANNA COMMUNITY CENTER","MAIN STREET","PO BOX 236",,"HANNA",OK,74845,,7:00 AM - 7:00 PM,,8810517
"STIDHAM BAPTIST CHURCH","STIDHAM BAPTIST CHURCH","",,"STIDHAM",OK,74432,,7:00 AM - 7:00 PM,,8810518
"SALEM BAPTIST CHURCH","397986 E 1130 RD","",,"HENRYETTA",OK,74437,,7:00 AM - 7:00 PM,,8810519
"BRUSH HILL BAPTIST CHURCH","109985 HWY 150","",,"CHECOTAH",OK,74426-5593,,7:00 AM - 7:00 PM,,8810521
"CHESTER COMMUNITY CENTER","22040 HWY 281","",,"CHESTER",OK,73838,,7:00 AM - 7:00 PM,,8810529
"THE GATHERING CHURCH","1859 W. 430 RD","",,"ADAIR",OK,74330,,7:00 AM - 7:00 PM,,8825405
"OSAGE SCHOOL","7960 W 490","",,"PRYOR",OK,74361,,7:00 AM - 7:00 PM,,8810543
"RURAL WATER DIST #2 BUILDING","202 W BROADWAY","",,"MAZIE",OK,74337,,7:00 AM - 7:00 PM,,8810546
"MURPHY CHURCH OF GOD","68 SPRING CREEK AVE","",,"LOCUST GROVE",OK,74352,,7:00 AM - 7:00 PM,,8811822
"RURAL WATER DIST #2 BLDG","202 W BROADWAY","",,"MAZIE",OK,74337,,7:00 AM - 7:00 PM,,8810573
"PRYOR FREEWILL BAPTIST CHURCH","107 S ORA ST","",,"PRYOR",OK,74361,,7:00 AM - 7:00 PM,,8810551
"CHANDLER RD CHURCH OF CHRIST","3507 CHANDLER RD","",,"MUSKOGEE",OK,74403,,7:00 AM - 7:00 PM,,8810014
"RAYFIELD BAPTIST CHURCH","601 INDIANAPOLIS","",,"MUSKOGEE",OK,74401,,7:00 AM - 7:00 PM,,8810017
"DELAWARE METHODIST CHURCH","611 S WASHINGTON","",,"DELAWARE",OK,74027,,7:00 AM - 7:00 PM,,8810057
"CASTLE COMMUNITY CENTER","PO BOX 45","",,"CASTLE",OK,74833,,7:00 AM - 7:00 PM,,8810707
"SANTA FE PRESBYTERIAN CHURCH","1603 N. SANTA FE AVE","",,"EDMOND",OK,73003,,7:00 AM - 7:00 PM,,8811901
"HOLY TRINITY LUTHERAN CHURCH","308 NW 164TH ST","",,"EDMOND",OK,73013,,7:00 AM - 7:00 PM,,8811653
"HIGHLAND PARK BAPTIST CHURCH","400 N. BLACKWELDER","",,"EDMOND",OK,73034,,7:00 AM - 7:00 PM,,8811654
"FOREST PARK CITY HALL","4203 N COLTRANE RD","",,"OKLAHOMA CITY",OK,73121,,7:00 AM - 7:00 PM,,8811661
"CHRIST THE KING CHURCH ATRIUM","8005 DORSET DR","",,"OKLAHOMA CITY",OK,73120,,7:00 AM - 7:00 PM,,8811887
"NORTH SIDE YMCA","10000 N PENNSYLVANIA AVE","",,"OKLAHOMA CITY",OK,73120,,7:00 AM - 7:00 PM,,8811854
"THE GARVEY CENTER","2501 E MEMORIAL RD","",,"OKLAHOMA CITY",OK,73136,,7:00 AM - 7:00 PM,,8811881
"CLASSEN BLVD BAPTIST CHURCH","9215 N CLASSEN BLVD","",,"OKLAHOMA CITY",OK,73114,,7:00 AM - 7:00 PM,,8811776
"CHISHOLM CREEK BAPTIST CHURCH","17600 N WESTERN AVE","",,"EDMOND",OK,73003,,7:00 AM - 7:00 PM,,8811694
"CHURCH OF THE SERVANT","14343 N MACARTHUR BLVD","",,"OKLAHOMA CITY",OK,73142,,7:00 AM - 7:00 PM,,8811868
"WESTERN OAKS CH OF NAZARENE","7901 NW 16TH ST","",,"OKLAHOMA CITY",OK,73127,,7:00 AM - 7:00 PM,,8811697
