county_name,municipality,precinct_id,name,address
PRESTON,ALBRIGHT,17,ALBRIGHT COMMUNITY CTR,"2960 ST JOE RD, ALBRIGHT, WV 26519"
PRESTON,TERRA ALTA,18,TERRA ALTA V F D,"1120 E STATE AVE, TERRA ALTA, WV 26764"
PRESTON,AURORA,19,AURORA MEMORIAL BLDG,"24076 GEORGE WASHINGTON HWY, AURORA, WV 26705"
PRESTON,TERRA ALTA,20,TERRA ALTA AMBULANCE BLDG,"1124 E STATE AVE, TERRA ALTA, WV 26764"
PRESTON,INDEPENDENCE,21,GLADESVILLE COMMUNITY BLDG,"2929 GLADESVILLE RD, INDEPENDENCE, WV 26374"
PRESTON,NEWBURG,22,NEWBURG SENIOR CENTER,"36 MORGANTOWN AVE, NEWBURG, WV 26410"
PRESTON,EGLON,23,EGLON COMMUNITY BLDG,"25 MAIN ST, EGLON, WV 26716"
PRESTON,TUNNELTON,24,FELLOWSVILLE V F D,"18 FIRE LOOP RD, TUNNELTON, WV 26444"
PRESTON,TUNNELTON,25,TUNNELTON V F D,"42 BANK ST, TUNNELTON, WV 26444"
PRESTON,TUNNELTON,26,TUNNELTON V F D,"42 BANK ST, TUNNELTON, WV 26444"
PRESTON,ROWLESBURG,27,SZILAGYI CENTER,"20 N BUFFALO ST, ROWLESBURG, WV 26425"
PRESTON,EGLON,28,FARMERS WILDLIFE CLUB BLDG,"295 HOGBACK RD, EGLON, WV 26716"
PRESTON,BRUCETON MILLS,01T,BRUCETON MILLS FIRE HALL,"142 UNION ST, BRUCETON MILLS, WV 26525"
PRESTON,BRUCETON MILLS,02T,BRUCETON MILLS FIRE HALL,"142 UNION ST, BRUCETON MILLS, WV 26525"
PRESTON,MASONTOWN,09T,VALLEY DISTRICT SENIOR CTR,"54 W HIGHLAND AVE, MASONTOWN, WV 26542"
PRESTON,REEDSVILLE,12T,REEDSVILLE VOLUNTEER FIRE DEPT,"291 KINGWOOD STREET, REEDSVILLE, WV 26547"
PRESTON,KINGWOOD,13T,CRAIG CIVIC CENTER,"311 TUNNELTON ST, KINGWOOD, WV 26537"
PRESTON,KINGWOOD,15T,CRAIG CIVIC CENTER,"311 TUNNELTON ST, KINGWOOD, WV 26537"
PRESTON,ALBRIGHT,17T,ALBRIGHT COMMUNITY CTR,"2960 ST JOE RD, ALBRIGHT, WV 26519"
PRESTON,TERRA ALTA,18T,TERRA ALTA V F D,"1120 E STATE AVE, TERRA ALTA, WV 26764"
PRESTON,NEWBURG,22T,NEWBURG SENIOR CENTER,"36 MORGANTOWN AVE, NEWBURG, WV 26410"
PRESTON,TUNNELTON,25T,TUNNELTON V F D,"42 BANK ST, TUNNELTON, WV 26444"
PRESTON,ROWLESBURG,27T,SZILAGYI CENTER,"20 N BUFFALO ST, ROWLESBURG, WV 26425"
PUTNAM,BUFFALO,1,BUFFALO HIGH SCHOOL,"3317 BUFFALO ROAD, BUFFALO, WV 25033"
PUTNAM,BUFFALO,2,BUFFALO ELEMENTARY SCHOOL,"19366 BUFFALO ROAD, BUFFALO, WV 25033"
PUTNAM,RED HOUSE,4,MIDWAY UNITED METHODIST ACT BLDG      ,"86 SUNLINER LANE, RED HOUSE, WV 25168"
PUTNAM,HURRICANE,7,HURRICANE MIDDLE SCHOOL,"518 MIDLAND TRAIL, HURRICANE, WV 25526"
PUTNAM,HURRICANE,9,HURRICANE MIDDLE SCHOOL,"518 MIDLAND TRAIL, HURRICANE, WV 25526"
PUTNAM,WINFIELD,11,WINFIELD ELEMENTARY SCHOOL,"2 WALL STREET, WINFIELD, WV 25213"
PUTNAM,POCA,14,POCA HIGH SCHOOL,"ONE DOT WAY, POCA, WV 25159"
PUTNAM,POCA,15,POCA MIDDLE SCHOOL CAFETERIA,"162 MAIN STREET, POCA, WV 25159"
PUTNAM,POCA,16,POCA MIDDLE SCHOOL CAFETERIA,"162 MAIN STREET, POCA, WV 25159"
PUTNAM,LIBERTY,17,CONFIDENCE ELEMENTARY SCHOOL,"8786 MCLANE PIKE, LIBERTY, WV 25124"
PUTNAM,BANCROFT,18,BANCROFT FIRE STATION,"507 WASHINGTON STREET,  , BANCROFT, WV 25011"
PUTNAM,POCA,19,HEIZER COM CHURCH ACT BLDG,"6580 HEIZER CREEK ROAD, POCA, WV 25159"
PUTNAM,POCA,21,BLDG ADJ TO THOMAS GROCERY,"2494 POCA RIVER ROAD S, POCA, WV 25159"
PUTNAM,NITRO,22,RESA III BLDG,"3942 39TH STREET EAST, NITRO, WV 25143"
PUTNAM,NITRO,23,ROCK BRANCH ELEMENTARY,"4616 FIRST AVENUE, NITRO, WV 25143"
PUTNAM,FRAZIERS BOTTOM,30,FRAZIERS BOTTOM FIRE STATION,"2051 US ROUTE 35, FRAZIERS BOTTOM, WV 25082"
PUTNAM,HURRICANE,31,BETHEL BAPTIST CHURCH,"895 HURRICANE CREEK ROAD, HURRICANE, WV 25526"
PUTNAM,HURRICANE,32,VALLEY PARK CONFERENCE CENTER,"1 VALLEY PARK DRIVE, HURRICANE, WV 25526"
PUTNAM,ELEANOR,34,G W MIDDLE SCHOOL,"402 ELEANOR CIRCLE,  , ELEANOR, WV 25070"
PUTNAM,LIBERTY,35,JAMES BUSH'S STORE BUILDING,"3350 JIM RIDGE ROAD,  , LIBERTY, WV 25124"
PUTNAM,HOMETOWN,37,HOMETOWN ELEMENTARY SCHOOL,"107 SCHOOL LANE,  , HOMETOWN, WV 25109"
PUTNAM,RED HOUSE,38,ROUTE 34 FIRE STATION,"4167 MCLANE PIKE,  , RED HOUSE, WV 25168"
PUTNAM,ELEANOR,40,G W ELEMENTARY SCHOOL,"402 ELEANOR CIRCLE,  , ELEANOR, WV 25070"
PUTNAM,HURRICANE,41,HOLIDAY INN EXPRESS,"4218 STATE ROUTE 34, HURRICANE, WV 25526"
PUTNAM,HURRICANE,42,HURRICANE HIGH SCHOOL,"3350 TEAYS VALLEY ROAD, HURRICANE, WV 25526"
PUTNAM,SCOTT DEPOT,47,TEAYS VALLEY CHURCH OF GOD,"4430 TEAYS VALLEY ROAD, P O BOX 270, SCOTT DEPOT, WV 25560"
PUTNAM,HURRICANE,2019-06-01 00:00:00,HURRICANE MIDDLE SCHOOL,"518 MIDLAND TRAIL, HURRICANE, WV 25526"
PUTNAM,HURRICANE,2019-06-02 00:00:00,HURRICANE MIDDLE SCHOOL,"518 MIDLAND TRAIL, HURRICANE, WV 25526"
PUTNAM,HURRICANE,2019-08-01 00:00:00,CONNER STREET ELEMENTARY,"445 CONNER STREET, HURRICANE, WV 25526"
PUTNAM,HURRICANE,2019-08-02 00:00:00,CONNER STREET ELEMENTARY,"445 CONNER STREET, HURRICANE, WV 25526"
PUTNAM,HURRICANE,2019-10-01 00:00:00,LAKESIDE ELEMENTARY SCHOOL,"2550 US ROUTE 60, HURRICANE, WV 25526"
PUTNAM,HURRICANE,2019-10-02 00:00:00,LAKESIDE ELEMENTARY SCHOOL,"2550 US ROUTE 60, HURRICANE, WV 25526"
PUTNAM,SCOTT DEPOT,25-1,SCOTT TEAYS ELEMENTARY SCHOOL,"4308 TEAYS VALLEY ROAD, SCOTT DEPOT, WV 25560"
PUTNAM,SCOTT DEPOT,25-2,SCOTT TEAYS ELEMENTARY SCHOOL,"4308 TEAYS VALLEY ROAD, SCOTT DEPOT, WV 25560"
PUTNAM,WINFIELD,26-1,WINFIELD ELEMENTARY SCHOOL,"2 WALL STREET, WINFIELD, WV 25213"
PUTNAM,WINFIELD,26-2,WINFIELD ELEMENTARY SCHOOL,"2 WALL STREET, WINFIELD, WV 25213"
PUTNAM,SCOTT DEPOT,27-1,SCOTT TEAYS ELEMENTARY SCHOOL,"4308 TEAYS VALLEY ROAD, SCOTT DEPOT, WV 25560"
PUTNAM,SCOTT DEPOT,27-2,SCOTT TEAYS ELEMENTARY SCHOOL,"4308 TEAYS VALLEY ROAD, SCOTT DEPOT, WV 25560"
PUTNAM,WINFIELD,28-1,EASTBROOK ELEMENTARY SCHOOL,"1600 BILLS CREEK ROAD, WINFIELD, WV 25213"
PUTNAM,WINFIELD,28-2,EASTBROOK ELEMENTARY SCHOOL,"1600 BILLS CREEK ROAD, WINFIELD, WV 25213"
PUTNAM,HURRICANE,29-1,MOUNTAIN VIEW ELEMENTARY SCHOOL,"3967 TEAYS VALLEY ROAD,  , HURRICANE, WV 25526"
PUTNAM,HURRICANE,29-2,MOUNTAIN VIEW ELEMENTARY SCHOOL,"3967 TEAYS VALLEY ROAD,  , HURRICANE, WV 25526"
PUTNAM,HURRICANE,33-1,VALLEY PARK CONFERENCE CENTER,"1 VALLEY PARK DRIVE, HURRICANE, WV 25526"
PUTNAM,HURRICANE,33-2,VALLEY PARK CONFERENCE CENTER,"1 VALLEY PARK DRIVE, HURRICANE, WV 25526"
PUTNAM,HURRICANE,43-1,WEST TEAYS ELEMENTARY SCHOOL,"3676 TEAYS VALLEY ROAD, HURRICANE, WV 25526"
PUTNAM,HURRICANE,43-2,WEST TEAYS ELEMENTARY SCHOOL,"3676 TEAYS VALLEY ROAD, HURRICANE, WV 25526"
RALEIGH,BECKLEY,1,RALEIGH COUNTY COURTHOUSE,"215 MAIN STREET, BECKLEY, WV 25801"
RALEIGH,BECKLEY,2,1ST CHURCH OF THE NAZARENE - LIFE CENTER,"607 JOHNSTOWN ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,3,ELINOR HURT HEALTH CENTER,"1602 HARPER ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,4,MAXWELL HILL BAPTIST CHURCH,"301 TEEL ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,5,MAXWELL HILL ELEMENTARY SCHOOL,"1001 MAXWELL HILL ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,6,MAXWELL HILL ELEMENTARY SCHOOL,"1001 MAXWELL HILL ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,7,CRESCENT ELEMENTARY SCHOOL,"205 CRESCENT ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,8,CRESCENT ELEMENTARY SCHOOL,"205 CRESCENT ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,9,MAXWELL HILL BAPTIST CHURCH,"301 TEEL ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,10,BECKLEY CITY HALL,"409 SOUTH KANAWHA STREET, BECKLEY, WV 25801"
RALEIGH,BECKLEY,11,PARK MIDDLE SCHOOL,"212 PARK AVENUE, BECKLEY, WV 25801"
RALEIGH,BECKLEY,12,PARK MIDDLE SCHOOL,"212 PARK AVENUE, BECKLEY, WV 25801"
RALEIGH,BECKLEY,13,WOODROW WILSON HIGH SCHOOL,"400 STANAFORD ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,14,WOODROW WILSON HIGH SCHOOL,"400 STANAFORD ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY ,15,BECKLEY-STRATTON MIDDLE SCHOOL,"401 GRAY FLATS ROAD, BECKLEY , WV 25801"
RALEIGH,BECKLEY,16,MAXWELL HILL ELEMENTARY SCHOOL,"1001 MAXWELL HILL ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,17,STRATTON ELEMENTARY SCHOOL,"1129 SOUTH FAYETTE STREET, BECKLEY, WV 25801"
RALEIGH,BECKLEY,18,STRATTON ELEMENTARY SCHOOL,"1129 SOUTH FAYETTE STREET, BECKLEY, WV 25801"
RALEIGH,BECKLEY,19,STRATTON ELEMENTARY SCHOOL,"1129 SOUTH FAYETTE STREET, BECKLEY, WV 25801"
RALEIGH,BECKLEY ,20,BECKLEY-STRATTON MIDDLE SCHOOL,"401 GRAY FLATS ROAD, BECKLEY , WV 25801"
RALEIGH,MABSCOTT,21,MABSCOTT ELEMENTARY SCHOOL,"104 PERSHING AVENUE, MABSCOTT, WV 25871"
RALEIGH,MACARTHUR,22,HOLLYWOOD ELEMENTARY SCHOOL,"412 OLD MILL ROAD, MACARTHUR, WV 25873"
RALEIGH,LESTER,23,LESTER VFD,"128 HOO HOO HOLLOW RD, LESTER, WV 25865"
RALEIGH,BECKLEY,24,MOUNT TABOR BAPTIST CHURCH,"262 MOUNT TABOR ROAD, BECKLEY, WV 25802"
RALEIGH,RHODELL,25,RHODELL VFD,"7264 COAL CITY ROAD, RHODELL, WV 25915"
RALEIGH,SOPHIA,26,RIDGEVIEW ELEMENTARY SCHOOL,"388 WATER TANK HILL RD, SOPHIA, WV 25921"
RALEIGH,SOPHIA,27,SOPHIA UNITED METHODIST CHURCH,"506 WEST MAIN STREET, SOPHIA, WV"
RALEIGH,CRAB ORCHARD,28,CRAB ORCHARD BAPTIST,"1501 ROBERT C BYRD DRIVE, CRAB ORCHARD, WV 25827"
RALEIGH,COAL CITY,29,COAL CITY ELEMENTARY SCHOOL,"900 INDEPENDENCE ROAD, COAL CITY, WV 25823"
RALEIGH,SOPHIA,30,RIDGEVIEW ELEMENTARY SCHOOL,"388 WATER TANK HILL RD, SOPHIA, WV 25921"
RALEIGH,MACARTHUR,31,HOLLYWOOD ELEMENTARY SCHOOL,"412 OLD MILL ROAD, MACARTHUR, WV 25873"
RALEIGH,HARPER HEIGHTS,32,HARPER HEIGHTS MISSIONARY BAPTIST CHURCH,"131 BERLIN COURT, HARPER HEIGHTS, WV"
RALEIGH,SOPHIA,33,RIDGEVIEW ELEMENTARY SCHOOL,"388 WATER TANK HILL RD, SOPHIA, WV 25921"
RALEIGH,CRAB ORCHARD,34,CRAB ORCHARD BAPTIST,"1501 ROBERT C BYRD DRIVE, CRAB ORCHARD, WV 25827"
RALEIGH,MIDWAY,35,HILLTOP BAPTIST CHURCH,"320 FIRST AVENUE, MIDWAY, WV 25878"
RALEIGH,LESTER,36,LESTER FIRST CHURCH OF GOD,"471 GWINN STREET, LESTER, WV 25865"
RALEIGH,SOPHIA,37,SOPHIA FREE WILL BAPTIST CHURCH,"110 WICKLINE AVENUE, SOPHIA, WV 25921"
RALEIGH,COAL CITY,38,COAL CITY ELEMENTARY SCHOOL,"900 INDEPENDENCE ROAD, COAL CITY, WV 25823"
RALEIGH,LESTER,39,LESTER FIRST CHURCH OF GOD,"471 GWINN STREET, LESTER, WV 25865"
RALEIGH,COAL CITY,40,COAL CITY ELEMENTARY SCHOOL,"900 INDEPENDENCE ROAD, COAL CITY, WV 25823"
RALEIGH,HELEN,41,POCKETS GAME ROOM,"104 KEESE DRIVE, HELEN, WV"
RALEIGH,GHENT,42,GHENT ELEMENTARY SCHOOL,"2750 FLAT TOP ROAD, GHENT, WV 25843"
RALEIGH,PINEY VIEW,43,PINEY VIEW BIBLE CHURCH,"2034 STANAFORD ROAD, PINEY VIEW, WV"
RALEIGH,ECCLES,44,GRACEPOINTE FELLOWSHIP CHURCH,"3662 HARPER ROAD, ECCLES, WV"
RALEIGH,GLEN DANIEL,45,LIBERTY HIGH SCHOOL,"1700 COAL RIVER ROAD, GLEN DANIEL, WV 25844"
RALEIGH,FAIRDALE,46,FAIRDALE ELEMENTARY SCHOOL,"772 BOLT ROAD, FAIRDALE, WV 25839"
RALEIGH,BOLT,47,BOLT CHURCH OF GOD,"2073 BOLT ROAD, BOLT, WV 25817"
RALEIGH,JONBEN,48,VISION FREE WILL BAPTIST CHURCH,"137 ROARK DRIVE, JONBEN, WV 25856"
RALEIGH,GHENT,49,GHENT ELEMENTARY SCHOOL,"2750 FLAT TOP ROAD, GHENT, WV 25843"
RALEIGH,BECKLEY,50,"BOARD OF ED, CENTRAL OFFICE","105 ADAIR STREET, BECKLEY, WV 25801"
RALEIGH,BECKLEY,51,FELLOWSHIP BIBLE CHURCH,"107 CHERRY STREET, BECKLEY, WV 25801"
RALEIGH,PINEY VIEW,52,PINEY VIEW BIBLE CHURCH,"2034 STANAFORD ROAD, PINEY VIEW, WV"
RALEIGH,BECKLEY,53,CRANBERRY-PROSPERITY ELEMENTARY SCHOOL,"4575 ROBERT C BYRD DRIVE, BECKLEY, WV 25801"
RALEIGH,MT HOPE,54,BRADLEY ELEMENTARY SCHOOL,"210 BRADLEY SCHOOL ROAD, MT HOPE, WV 25880"
RALEIGH,MT HOPE,55,BRADLEY ELEMENTARY SCHOOL,"210 BRADLEY SCHOOL ROAD, MT HOPE, WV 25880"
RALEIGH,BECKLEY,56,MAXWELL HILL ELEMENTARY SCHOOL,"1001 MAXWELL HILL ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,57,NEW PROSPECT BAPTIST CHURCH,"1853 SWEENEYSBURG ROAD, BECKLEY, WV 25801"
RALEIGH,BECKLEY,58,CRANBERRY-PROSPERITY ELEMENTARY SCHOOL,"4575 ROBERT C BYRD DRIVE, BECKLEY, WV 25801"
RALEIGH,MT HOPE,59,BRADLEY ELEMENTARY SCHOOL,"210 BRADLEY SCHOOL ROAD, MT HOPE, WV 25880"
RALEIGH,ARNETT,60,ARNETT CHAPEL,"4472 COAL RIVER RD, ARNETT, WV 25007"
RALEIGH,CLEAR CREEK,61,CLEAR FORK DISTRICT ELEMENTARY,"4851 CLEAR FORK ROAD, CLEAR CREEK, WV 25044"
RALEIGH,COLCORD,62,COLCORD PRESBYTERIAN CHURCH,"275 HOME SCHOOL VILLAGE ROAD, COLCORD, WV 25048"
RALEIGH,WHITESVILLE,63,NEW LIFE ASSEMBLY CHURCH,"12096 COAL RIVER ROAD, WHITESVILLE, WV 25209"
RALEIGH,ROCK CREEK,64,MARSH FORK ELEMENTARY,"5960 COAL RIVER ROAD, ROCK CREEK, WV 25174"
RALEIGH,CLEAR CREEK,65,CLEAR FORK DISTRICT ELEMENTARY,"4851 CLEAR FORK ROAD, CLEAR CREEK, WV 25044"
RALEIGH,MT HOPE,66,MAPLE FORK BAPTIST CHURCH,"1288 MAPLE FORK ROAD, MT HOPE, WV 25880"
RALEIGH,BECKLEY,67,DRY HILL PROSPERITY CENTER,"1829 MAXWELL HILL ROAD, BECKLEY, WV 25801"
RALEIGH,ROCK CREEK,68,MARSH FORK ELEMENTARY,"5960 COAL RIVER ROAD, ROCK CREEK, WV 25174"
RALEIGH,DANIELS,69,DANIELS MISS BAP CHURCH,"152 C AND O DAM RD, DANIELS, WV 25832"
RALEIGH,BECKLEY,70,WOODROW WILSON HIGH SCHOOL,"400 STANAFORD ROAD, BECKLEY, WV 25801"
RALEIGH,GLEN MORGAN,71,TILDEN COMMUNITY BAPTIST CHURCH,"133 TILDEN ROAD, GLEN MORGAN, WV"
RALEIGH,BEAVER,72,BEAVER FIRST BAPTIST CHURCH,"251 OXLEY CIRCLE, BEAVER, WV 25813"
RALEIGH,DANIELS,73,DANIELS ELEMENTARY SCHOOL,"351 4-H LAKE ROAD, DANIELS, WV 25832"
RALEIGH,DANIELS,74,DANIELS ELEMENTARY SCHOOL,"351 4-H LAKE ROAD, DANIELS, WV 25832"
RALEIGH,DANIELS,75,DANIELS BIBLE CHURCH,"1351 RITTER DRIVE, DANIELS, WV 25832"
RALEIGH,SHADY SPRING,76,PERRY MEMORIAL UNITED METHODIST CHURCH,"202 LIVINGSTON STREET, SHADY SPRING, WV 25918"
RALEIGH,SHADY SPRING,77,SHADY SPRING HIGH SCHOOL,"300 HINTON ROAD, SHADY SPRING, WV 25918"
RALEIGH,DANIELS,78,DANIELS ELEMENTARY SCHOOL,"351 4-H LAKE ROAD, DANIELS, WV 25832"
RALEIGH,SHADY SPRING,79,SHADY SPRING ELEMENTARY SCHOOL,"600 FLAT TOP ROAD, SHADY SPRING, WV 25918"
RALEIGH,GHENT,80,GHENT VFD-STATION #2,"657 HINTON RD, GHENT, WV 25843"
RALEIGH,HINTON,81,HOME OF DENNIS SURBER,"225 NEW RIVER DRIVE, HINTON, WV 25951"
RALEIGH,DANIELS,82,DANIELS ELEMENTARY SCHOOL,"351 4-H LAKE ROAD, DANIELS, WV 25832"
RALEIGH,DANIELS,83,DANIELS BIBLE CHURCH,"1351 RITTER DRIVE, DANIELS, WV 25832"
RALEIGH,SHADY SPRING,84,PERRY MEMORIAL UNITED METHODIST CHURCH,"202 LIVINGSTON STREET, SHADY SPRING, WV 25918"
RALEIGH,SHADY SPRING,85,SHADY SPRING HIGH SCHOOL,"300 HINTON ROAD, SHADY SPRING, WV 25918"
RALEIGH,SHADY SPRING,86,OPEN DOOR BAPTIST CHURCH,"2875 RITTER DRIVE, SHADY SPRING, WV 25918"
RALEIGH,SHADY SPRING,87,SHADY SPRING ELEMENTARY SCHOOL,"600 FLAT TOP ROAD, SHADY SPRING, WV 25918"
RANDOLPH,ELKINS,23,JENNINGS RANDOLPH,"101 SCOTT FORD ROAD, ELKINS, WV 26241"
RANDOLPH,ELKINS,24,JENNINGS RANDOLPH,"101 SCOTT FORD ROAD, ELKINS, WV 26241"
RANDOLPH,ELKINS,25,COURTHOUSE ANNEX,"4 RANDOLPH AVE, ELKINS, WV 26241"
RANDOLPH,ELKINS,27,ELKINS MIDDLE SCHOOL,"308 ROBERT E LEE AVENUE, ELKINS, WV 26241"
RANDOLPH,ELKINS,28,ELKINS MIDDLE SCHOOL,"308 ROBERT E LEE AVENUE, ELKINS, WV 26241"
RANDOLPH,ELKINS,30,COMMUNITY ARTS CENTER,"1 PARK STREET, ELKINS, WV 26241"
RANDOLPH,ELKINS,31,RANDOLPH COUNTY SENIOR CENTER,"1 5TH STREET , ELKINS, WV 26241"
RANDOLPH,ELKINS,75,THIRD WARD SCHOOL,"111 NATHAN STREET, ELKINS, WV 26241"
RANDOLPH,ELKINS,80,NORTH SCHOOL,"410 KENNEDY STREET , ELKINS, WV 26241"
RANDOLPH,ELKINS,85,MIDLAND SCHOOL,"150 KENNEDY DRIVE, ELKINS, WV 26241"
RANDOLPH,COALTON,150,COALTON SCHOOL,"1 MAIN ST, PO BOX 129, COALTON, WV 26257"
RANDOLPH,ELKINS,155,MIDLAND SCHOOL,"150 KENNEDY DRIVE, ELKINS, WV 26241"
RANDOLPH,ELKINS,160,NORTH SCHOOL,"410 KENNEDY STREET , ELKINS, WV 26241"
RANDOLPH,KERENS,165,LEADING CREEK FIRE DEPT,"TRIPLETT RUN ROAD , KERENS, WV 26276"
RANDOLPH,ELKINS,170,NAZARENE FAMILY LIFE CENTER,"201 NAZARENE LOOP, ELKINS, WV 26283"
RANDOLPH,ELKINS,180,BOWDEN FISH HATCHERY,"86 FISH HATCHERY LANE, ELKINS, WV 26241"
RANDOLPH,ELKINS,185,HARMAN HIGH SCHOOL,"22476 ALLEGHENY HIGHWAY, ELKINS, WV 26241"
RANDOLPH,HARMAN,190,WHITMER VOLUNTEER FIRE DEPT,"586 LITTLE ITALY RD., HARMAN, WV 26270"
RANDOLPH,BEVERLY,200,BEVERLY FIRE HALL,"429 MAIN STREET , BEVERLY, WV"
RANDOLPH,,202,,
RANDOLPH,VALLEY BEND,205,TYGART VALLEY FIRE CO. INC.,"3534 SENECA TRAIL , VALLEY BEND, WV 26293"
RANDOLPH,HUTTONSVILLE,210,HUTTONSVILLE COMMUNITY CENTER,"62 GAWTHROP STREET, SUITE 1, HUTTONSVILLE, WV 26273"
RANDOLPH,VALLEY HEAD,215,VALLEY HEAD PUBLIC LIBRARY,"25369 SENECA TRAIL , VALLEY HEAD, WV 26294"
RANDOLPH,PICKENS,220,PICKENS SCHOOL,"1 PANTHER PLACE, PO BOX 146, PICKENS, WV 26230"
RANDOLPH,MILL CREEK,225,GEORGE WARD SCHOOL,"10007 SENECA TRAIL , MILL CREEK, WV 26280"
RANDOLPH,MILL CREEK,227,GEORGE WARD SCHOOL,"10007 SENECA TRAIL , MILL CREEK, WV 26280"
RANDOLPH,ELKINS,28A,THIRD WARD SCHOOL,"111 NATHAN STREET, ELKINS, WV 26241"
RITCHIE,ELLENBORO,1,ELLENBORO-FIRE DEPT BSMT,"103 E WASHINGTON STREET, ELLENBORO, WV 26346"
RITCHIE,PENNSBORO,2,PENNSBORO-SULLIVAN GYM,"100 WEST CROWN AVE, PENNSBORO, WV 26415"
RITCHIE,PENNSBORO,3,PENNSBORO-WOMANS CLUB,"303 MASONIC AVENUE, PENNSBORO, WV 26415"
RITCHIE,PENNSBORO,4,PENNSBORO-CREED COLLINS SCHOOL,"512 COLLINS AVENUE, PENNSBORO, WV 26415"
RITCHIE,CAIRO,5,CAIRO-SR. CITIZEN'S CENTER,"177 RAILROAD STREET, CAIRO, WV 26337"
RITCHIE,GLENDALE,6,GLENDALE-COMMUNITY BLDG,"4203 GLENDALE ROAD, GLENDALE, WV 26337"
RITCHIE,PETROLEUM,7,RUSK-PETROLEUM COMMUNITY BLDG,"3244 CISCO ROAD, PETROLEUM, WV 26161"
RITCHIE,SMITHVILLE,8,SMITHVILLE-COMMUNITY BLDG,"16553 STAUNTON TPKE, SMITHVILLE, WV 26178"
RITCHIE,HARRISVILLE,9,INDIAN RUN-COM. OF CHRIST(CHURCH),"2287 GILLISPIE RUN RD, HARRISVILLE, WV 26362"
RITCHIE,HARRISVILLE,10,HARRISVILLE-COURT HOUSE,"115 E MAIN STREET, HARRISVILLE, WV 26362"
RITCHIE,PULLMAN,11,PULLMAN- COMMUNITY BLDG,"1 SCHOOL STREET, PULLMAN, WV 26421"
RITCHIE,HARRISVILLE,12,HARRISVILLE-D.W.C. CENTER,"134 S PENN AVENUE, HARRISVILLE, WV 26362"
RITCHIE,AUBURN,13,AUBURN-BAPTIST CHURCH,"12376 AUBURN ROAD, AUBURN, WV 26325"
RITCHIE,HARRISVILLE,14,HARRISVILLE-WOMANS/LIONS CLUB,"121 W MAIN ST, HARRISVILLE, WV 26362"
RITCHIE,ELLENBORO,15,ELLENBORO-FIRE DEPT MAIN FL,"103 E WASHINGTON STREET, ELLENBORO, WV 26346"
ROANE,SPENCER,1,COURTHOUSE,"200 MAIN ST, SPENCER, WV 25276"
ROANE,NEWTON,4,NEWTON COMMUNITY BLDG,"12330 CLAY RD, NEWTON, WV 25266"
ROANE,LEFTHAND,5,GEARY ELEMENTARY SCHOOL,"9538 CLAY RD, LEFTHAND, WV 25251"
ROANE,AMMA,6,AMMA SENIOR CITIZENS BLDG,"3401 AMMA RD, AMMA, WV 25005"
ROANE,GANDEEVILLE,10,HARPER MEM CHURCH ACTIVITY RM,"789 JONES RIDGE, GANDEEVILLE, WV 25243"
ROANE,REEDY,11,REEDY COMMUNITY BLDG,"126 MAIN ST, REEDY, WV 25276"
ROANE,LOONEYVILLE,15,LINDEN LODGE,"1841 LINDEN RD, LOONEYVILLE, WV 25259"
ROANE,SPENCER,16,CLOVER PSD BLDG,"3369 CLAY RD, SPENCER, WV 25276"
ROANE,SPENCER,18,SPENCER COMMUNITY BLDG,"110 CHURCH ST, SPENCER, WV 25276"
ROANE,SPENCER,19,ROANE COUNTY LIBRARY,"110 PARKING PLAZA, SPENCER, WV 25276"
ROANE,SPENCER,20,SPENCER MIDDLE SCHOOL,"BOWMAN ST, SPENCER, WV 25276"
ROANE,SPENCER,22,ROANE COUNTY HIGH SCHOOL,"1 RAIDER WAY, SPENCER, WV 25276"
ROANE,SPENCER,23,ROANE GENERAL HOSPITAL,"200 HOSPITAL DR, SPENCER, WV 25276"
ROANE,SPENCER,25,SPENCER/ROANE FIRE DEPT,"209 EAST MAIN ST, SPENCER, WV 25276"
ROANE,SPENCER,28,NATIONAL GUARD ARMORY,"207 EAST MAIN ST, SPENCER, WV 25276"
ROANE,GANDEEVILLE,29,CAMP SHEPPARD,"249 CAMP SHEPPARD LANE, GANDEEVILLE, WV 25243"
ROANE,WALTON,30,WALTON COMMUNITY CENTER,"6930 CHARLESTON RD, WALTON, WV 25286"
ROANE,WALTON,32,WALTON ELEM/MIDDLE SCHOOL,"90 SCHOOL DR, WALTON, WV 25286"
SUMMERS,FOREST HILL,1,FOREST HILL VFD,"16166 SR 12, FOREST HILL, WV 24935"
