state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,name,address
IL,Cook,City of Chicago,city/county,4147,PRECINCT 41 WARD 47,MICHIGAN AVE LOFTS-CITI BANK BLDG,"910 S MICHIGAN AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4147,PRECINCT 41 WARD 47,OUR LADY OF MERCY CHURCH-BSMT,"4432 N TROY ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4148,PRECINCT 41 WARD 48,CH OF ATONEMENT EPISCOPAL-DINING RM,"5749 N KENMORE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4148,PRECINCT 41 WARD 48,STAN PROPERTIES- 1st FL LOBBY,"2408 N KEDZIE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4148,PRECINCT 41 WARD 48,SUZUKI-ORFF SCHOOL OF MUSIC-SPERO HALL,"1148 W CHICAGO AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4148,PRECINCT 41 WARD 48,OKEEFE SCHOOL - GYM - AUDITORIUM,"6940 S MERRILL AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4148,PRECINCT 41 WARD 48,LAKEVIEW EAST COOPERATIVE-1 st COMMUNITY RM,"707 W WAVELAND AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4148,PRECINCT 41 WARD 48,PEREZ JR SCHOOL-LOBBY,"1241 W 19 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,ELEVEN-ELEVEN APTS-1st FL LOBBY,"1111 N DEARBORN ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,CLARK & IRVING SR HSNG-COMMUNITY RM,"3940 N CLARK ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,I B E W LOCAL #134-AUDITORIUM,"600 W WASHINGTON ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,LOGAN SQUARE APTS - 1st FL RM,"2600 N KEDZIE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,MARGARET DAY BLAKE APTS-LUNCH RM,"2140 N CLARK ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,541 FAIRBANKS-1st FL NORTH LOBBY,"541 N FAIRBANKS CT, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,NORTHWEST TOWER APTS-CMTY ROOM,"1170 W ERIE ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,ADDISON COMMUNITY CH-BSMT,"2132 W ADDISON ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,RIVER EAST PLAZA-LOWER STUIDO,"445 E ILLINOIS ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4202,PRECINCT 42 WARD 2,LASALLE DIVISION APTS-SOCIAL RM,"116 W ELM ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4206,PRECINCT 42 WARD 6,CHATHAM FIELDS LUTHERAN CHURCH-HALL,"8050 S ST LAWRENCE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4207,PRECINCT 42 WARD 7,ROBERT LAWRENCE SCHOOL - GYM,"9928 S CRANDON AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4208,PRECINCT 42 WARD 8,SOUTH SHORE HIGH SCHOOL - AUDITORIUM,"7627 S CONSTANCE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4208,PRECINCT 42 WARD 8,WOODHULL PARK - FIELD HOUSE,"7340 S EAST END AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4208,PRECINCT 42 WARD 8,IGLESIA MISION DEL VALLE-BSMT HALL,"1847 N KEDZIE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4209,PRECINCT 42 WARD 9,HARLAN HIGH SCHOOL - GYM,"9652 S MICHIGAN AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4209,PRECINCT 42 WARD 9,400 CONDO ASSOC-1st FL WEST LOBBY,"400 E RANDOLPH ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4213,PRECINCT 42 WARD 13,GARFIELD RIDGE BAPTIST CH - WORDSHIP RM,"5520 S NARRAGANSETT AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4218,PRECINCT 42 WARD 18,MONUMENT OF FAITH CHURCH - CHAPEL,"2750 W COLUMBUS AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4219,PRECINCT 42 WARD 19,BEACON THERAPEUTIC SCH-MULTI PURPOSE RM,"10650 S LONGWOOD DR, Chicago, IL"
IL,Cook,City of Chicago,city/county,4221,PRECINCT 42 WARD 21,NEW PISGAH HAVEN HMS-CMTY RM,"8005 S RACINE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4221,PRECINCT 42 WARD 21,BRAINERD PARK-ART/CRAFTS RM,"1246 W 92 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4227,PRECINCT 42 WARD 27,ST TERESA OF AVILA-LOBBY,"1950 N KENMORE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4227,PRECINCT 42 WARD 27,CATHERINE COOK SCHOOL-GYM,"240 W SCHILLER ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4227,PRECINCT 42 WARD 27,AMERICANA TOWERS-LOBBY,"1640 N WELLS ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4227,PRECINCT 42 WARD 27,EVERGREEN TOWER-ACTIVITY RM,"1333 N CLEVELAND AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4227,PRECINCT 42 WARD 27,CARLING HOTEL-LOUNGE,"1512 N LASALLE ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4227,PRECINCT 42 WARD 27,HAIR PIN ART CTR - ART RM,"2800 N MILWAUKEE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4228,PRECINCT 42 WARD 28,CRISPUS ATTUCKS AMER LEGION POST 1268-HALL,"3918 W ROOSEVELT RD, Chicago, IL"
IL,Cook,City of Chicago,city/county,4228,PRECINCT 42 WARD 28,WEST CHGO LIBRARY - CMTY RM,"4856 W CHICAGO AVE, Chicago, IL"
IL,Cook,City of Chicago,city/county,4228,PRECINCT 42 WARD 28,H SPENCER SCHOOL-LL AUDITORIUM,"214 N LAVERGNE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4229,PRECINCT 42 WARD 29,COLUMBUS PARK-BOXING ROOM,"500 S CENTRAL AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4232,PRECINCT 42 WARD 32,JAHN SCHOOL-GAME RM & GIRLS PLAY AREA,"3149 N WOLCOTT AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4232,PRECINCT 42 WARD 32,HAMLIN PARK-GAME RM & SM GYM,"3035 N HOYNE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4234,PRECINCT 42 WARD 34,LANGLEY AVE CHURCH - LOWER CHAPEL,"710 E 62 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4234,PRECINCT 42 WARD 34,SHELDON HEIGHTS CH-AUDITORIUM,"11325 S HALSTED ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4239,PRECINCT 42 WARD 39,EDGEBROOK LIBRARY- 2nd FL,"5331 W DEVON AVE, Chicago, IL"
IL,Cook,City of Chicago,city/county,4241,PRECINCT 42 WARD 41,ST JULIANA SCHOOL- 1st FL GYM,"7400 W TOUHY AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4242,PRECINCT 42 WARD 42,PULASKI SCH ANNEX BLDG-HALLWAY,"2230 W MCLEAN AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4242,PRECINCT 42 WARD 42,LAWSON Y M C A-LOUNGE,"30 W CHICAGO AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4242,PRECINCT 42 WARD 42,PRAIRIE DISTRICT LOFTS CONDO ASSOC-LL ATRIUM,"1727 S INDIANA AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4242,PRECINCT 42 WARD 42,WILLY WHITE CMTY CENTER-CLUB RM,"1610 W HOWARD ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4242,PRECINCT 42 WARD 42,HAROLD WASHINGTON COL-1st FL RM 102,"30 E LAKE ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4242,PRECINCT 42 WARD 42,820 BELLE PLAINE APTS-COMMUNITY RM,"820 W BELLE PLAINE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4243,PRECINCT 42 WARD 43,SUNRISE ASSISTED LIVING-2nd FL SOCIAL RM,"2710 N CLARK ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4243,PRECINCT 42 WARD 43,HAYMARKET/MCDERMOTT CTR-STUDIO,"943 W WASHINGTON BV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4243,PRECINCT 42 WARD 43,VAN BUREN PLACE - COMM RM,"1504 W VAN BUREN ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4245,PRECINCT 42 WARD 45,HITCH SCHOOL- AUDITORIUM,"5625 N MC VICKER AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4247,PRECINCT 42 WARD 47,WELLES PARK-GAME ROOM,"2333 W SUNNYSIDE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4248,PRECINCT 42 WARD 48,SENN METRO ACADEMY-RM 166,"5900 N GLENWOOD AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4302,PRECINCT 43 WARD 2,200 DELAWARE CONDO-1st FL FITNESS RM,"200 E DELAWARE PL, Chicago, IL"
IL,Cook,City of Chicago,city/county,4302,PRECINCT 43 WARD 2,ST CHRYSOSTOM CH-1st FL HARDING RM,"1424 N DEARBORN ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4302,PRECINCT 43 WARD 2,535 CONDO ASSOC-1st FL LOBBY,"535 N MICHIGAN AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4302,PRECINCT 43 WARD 2,NORTH HARBOR TOWER-1st FL PARTY RM,"175 N HARBOR DR, Chicago, IL"
IL,Cook,City of Chicago,city/county,4302,PRECINCT 43 WARD 2,CHGO SINAI CONG-1st FL SOC HALL,"15 W DELAWARE PL, Chicago, IL"
IL,Cook,City of Chicago,city/county,4306,PRECINCT 43 WARD 6,ST DOROTHY SCHOOL - GYM,"7740 S EBERHART AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4307,PRECINCT 43 WARD 7,JEFFERY MANOR LIBRARY-AUDITORIUM,"2401 E 100 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4307,PRECINCT 43 WARD 7,RESIDENCE - DINING RM,"2201 E 70 PL, Chicago, IL"
IL,Cook,City of Chicago,city/county,4308,PRECINCT 43 WARD 8,GRAND CROSSING PK - GYM,"7655 S INGLESIDE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4309,PRECINCT 43 WARD 9,ISLAND TERRACE APARTMENTS,"6430 S STONY ISLAND AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4309,PRECINCT 43 WARD 9,PALMER PARK-MULT-PURPOSE BLDG,"201 E 111 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4313,PRECINCT 43 WARD 13,GRIMES SCHOOL- MULTI PURPOSE RM,"5450 W 64 PL, Chicago, IL"
IL,Cook,City of Chicago,city/county,4318,PRECINCT 43 WARD 18,CHASE BANK - HM OWNERSHIP CENTER,"4730 W 79 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4319,PRECINCT 43 WARD 19,22nd DISTRICT POLICE STATION-COMMUNITY RM,"1900 W MONTEREY AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4321,PRECINCT 43 WARD 21,SHILOAH BAPT CHURCH-RM 103,"9211 S JUSTINE ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4321,PRECINCT 43 WARD 21,CALUMET HIGH SCHOOL-1st FL HALLWAY,"8131 S MAY ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4327,PRECINCT 43 WARD 27,DETT SCHOOL - GYM,"2306 W MAYPOLE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4328,PRECINCT 43 WARD 28,H SPENCER SCHOOL-LL AUDITORIUM,"214 N LAVERGNE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4328,PRECINCT 43 WARD 28,GREATER ROSEHILL BAPTIST CHURCH - DINING RM,"3137 W ROOSEVELT RD, Chicago, IL"
IL,Cook,City of Chicago,city/county,4329,PRECINCT 43 WARD 29,GALEWOOD COMMUNITY CH-1st FL ROOM,"1776 N NARRAGANSETT AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4332,PRECINCT 43 WARD 32,BRETANO SCHOOL- 1ST FL AUDITORIUM,"2723 N FAIRFIELD AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4332,PRECINCT 43 WARD 32,CHOPIN SCHOOL-HALLWAY,"2450 W RICE ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4332,PRECINCT 43 WARD 32,TALCOTT SCHOOL-AUDITORIUM,"1840 W OHIO ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4334,PRECINCT 43 WARD 34,SHELDON HEIGHTS CH-AUDITORIUM,"11325 S HALSTED ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4339,PRECINCT 43 WARD 39,SOLOMON SCHOOL- 1st FL GYM,"6206 N HAMLIN AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4341,PRECINCT 43 WARD 41,IMMACULATE CONCEPTION SCH - BSMT AUD,"7263 W TALCOTT AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4343,PRECINCT 43 WARD 43,ST CHRYSOSTOM CH-1st FL HARDING RM,"1424 N DEARBORN ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4345,PRECINCT 43 WARD 45,HITCH SCHOOL- AUDITORIUM,"5625 N MC VICKER AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4347,PRECINCT 43 WARD 47,PEIRCE SCHOOL-GYM,"1423 W BRYN MAWR AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4347,PRECINCT 43 WARD 47,RESURRECTION COVENANT CH-BSMT,"3901 N MARSHFIELD AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4348,PRECINCT 43 WARD 48,EDGEWATER PRESBYTERIAN CH-1st FL DINNING RM,"1020 W BRYN MAWR AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4348,PRECINCT 43 WARD 48,FISHER APTS-1st FL LUNCHROOM,"5821 N BROADWAY, Chicago, IL"
IL,Cook,City of Chicago,city/county,4348,PRECINCT 43 WARD 48,PHILLIP ROGERS SCH-ASSEMBLY HALL,"7345 N WASHTENAW AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4402,PRECINCT 44 WARD 2,AMERICANA TOWERS-LOBBY,"1640 N WELLS ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4402,PRECINCT 44 WARD 2,NEW LIFE COMMUNITY CH-GYM,"1110 W LILL AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4406,PRECINCT 44 WARD 6,WHITNEY YOUNG LIBRARY - AUDITORIUM,"7901 S ML KING DR, Chicago, IL"
IL,Cook,City of Chicago,city/county,4407,PRECINCT 44 WARD 7,TRUMBALL PARK - GYM,"2400 E 105 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4408,PRECINCT 44 WARD 8,THE MONTCLARE SENIOR RES-COMMUNITY RM,"1200 E 78 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4408,PRECINCT 44 WARD 8,MOLLISON SCHOOL-GYM,"4415 S M L KING JR DR, Chicago, IL"
IL,Cook,City of Chicago,city/county,4409,PRECINCT 44 WARD 9,JESSE OWENS SCHOOL-FOYER,"12450 S STATE ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4413,PRECINCT 44 WARD 13,RESIDENCE - BASEMENT,"3858 W 68 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4418,PRECINCT 44 WARD 18,DURKIN PARK ELEMENTARY - GYM,"8445 S KOLIN AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4419,PRECINCT 44 WARD 19,MT GREENWOOD LUT CH - HALL,"10901 S TRUMBULL AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4421,PRECINCT 44 WARD 21,WEST PARK ACADEMY-GYM,"1425 N TRIPP AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4421,PRECINCT 44 WARD 21,RYDER SCHOOL-GYM,"8716 S WALLACE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4427,PRECINCT 44 WARD 27,POLARIS CHARTER ACADEMY-GYM,"620 N SAWYER AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4428,PRECINCT 44 WARD 28,HEFFERAN SCHOOL-GYMNASIUM,"4409 W WILCOX ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4429,PRECINCT 44 WARD 29,DOUGLAS SCHOOL-B-HOUSE VESTIBULE,"543 N WALLER AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4434,PRECINCT 44 WARD 34,PRAYER/FAITH OUTREACH MINISTRIES-HALL,"944 W 103 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4439,PRECINCT 44 WARD 39,PEIRCE SCHOOL-GYM,"1423 W BRYN MAWR AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4439,PRECINCT 44 WARD 39,VOLTA SCHOOL - GYM,"4950 N AVERS AVE, Chicago, IL"
IL,Cook,City of Chicago,city/county,4441,PRECINCT 44 WARD 41,ST JULIANA SCHOOL- 1st FL GYM,"7400 W TOUHY AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4443,PRECINCT 44 WARD 43,FRANCIS PARKER SCH-GYM,"2233 N CLARK ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4443,PRECINCT 44 WARD 43,RESURRECTION COVENANT CH-BSMT,"3901 N MARSHFIELD AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4443,PRECINCT 44 WARD 43,1st ST PAULS EVAN LUTH CH-FELLOWSHIP HALL,"1301 N LASALLE ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4445,PRECINCT 44 WARD 45,ROSEDALE PARK - GYM,"6312 W ROSEDALE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4447,PRECINCT 44 WARD 47,CLARK & IRVING SR HSNG-COMMUNITY RM,"3940 N CLARK ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4448,PRECINCT 44 WARD 48,PEIRCE SCHOOL-GYM,"1423 W BRYN MAWR AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4502,PRECINCT 45 WARD 2,NETTELHORST SCH-AUDITORIUM,"3252 N BROADWAY AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4502,PRECINCT 45 WARD 2,LAWSON Y M C A-LOUNGE,"30 W CHICAGO AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4506,PRECINCT 45 WARD 6,AVALON PARK CMTY CHURCH - A&B RM,"8100 S DANTE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4506,PRECINCT 45 WARD 6,DIXON SCHOOL - GYM,"8306 S ST LAWRENCE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4507,PRECINCT 45 WARD 7,TRUMBALL PARK - GYM,"2400 E 105 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4508,PRECINCT 45 WARD 8,BENNETT SCHOOL-GYMNASIUM,"10115 S PRAIRIE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4508,PRECINCT 45 WARD 8,MARYLAND AVE BAPTIST CHURCH- AUDITORIUM,"8058 S MARYLAND AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4509,PRECINCT 45 WARD 9,GOMPERS SCHOOL-GYMNASIUM,"12302 S STATE ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4513,PRECINCT 45 WARD 13,RESURRECTION UNITED MET CH - CLASS RM,"5717 W 63 PL, Chicago, IL"
IL,Cook,City of Chicago,city/county,4518,PRECINCT 45 WARD 18,HAPKIDO SCHOOL - CLASSROOM,"3722 W 79 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4519,PRECINCT 45 WARD 19,ST JOHN LUTHERAN CHURCH - BASEMENT,"4939 W MONTROSE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4519,PRECINCT 45 WARD 19,ST JOHN FISHER CHURCH-FOYER,"10235 S FAIRFIELD AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4521,PRECINCT 45 WARD 21,BRAINERD SENIOR CTR-DINING RM,"8915 S LOOMIS AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4521,PRECINCT 45 WARD 21,RESURRECTION LUTH CH-GYM,"9349 S WENTWORTH AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4521,PRECINCT 45 WARD 21,LIONEL HAMPTON SCHOOL - GYM,"3434 W 77 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4527,PRECINCT 45 WARD 27,HAYMARKET/MCDERMOTT CTR-STUDIO,"943 W WASHINGTON BV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4527,PRECINCT 45 WARD 27,ADDISON COMMUNITY CH-BSMT,"2132 W ADDISON ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4527,PRECINCT 45 WARD 27,FIRE DEPT ENGINE CO# 18 - EAST BAY AREA,"1360 S BLUE ISLAND AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4527,PRECINCT 45 WARD 27,ALDEN LINCOLN PK NRSING HM-CNFRNC RM,"504 W WELLINGTON AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4527,PRECINCT 45 WARD 27,SUZUKI-ORFF SCHOOL OF MUSIC-SPERO HALL,"1148 W CHICAGO AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4528,PRECINCT 45 WARD 28,T E BROWN APARTMENTS-DAYROOM,"3601 S WELLS AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4528,PRECINCT 45 WARD 28,P SULLIVAN SENIOR APTS - ACTIVITY RM,"1633 W MADISON ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4528,PRECINCT 45 WARD 28,NORTH GRAND HIGH SCHOOL - 2nd FL LIBRARY,"4338 W WABANSIA AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4534,PRECINCT 45 WARD 34,WASHINGTON HEIGHTS SR STES-COMMUNITY RM,"848 W 103 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4539,PRECINCT 45 WARD 39,BRYNFORD BIBLE CHURCH - 1st FL,"5700 N PULASKI RD, Chicago, IL"
IL,Cook,City of Chicago,city/county,4541,PRECINCT 45 WARD 41,ORIOLE PK SCHOOL- GYM,"5424 N OKETO AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4547,PRECINCT 45 WARD 47,CONRAD SULZER LI-AUDITORIUM,"4455 N LINCOLN AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4547,PRECINCT 45 WARD 47,TRUMAN COLLEGE-1st FL FRONT LOBBY,"1145 W WILSON AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4547,PRECINCT 45 WARD 47,WELLES PARK-GAME ROOM,"2333 W SUNNYSIDE AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4548,PRECINCT 45 WARD 48,URBANIMAL-FRONT OF STORE,"1257 W DEVON AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4602,PRECINCT 46 WARD 2,PULASKI PK FIELDHOUSE-AUDITORIUM,"1419 W BLACKHAWK ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4602,PRECINCT 46 WARD 2,ST MICHAEL CHURCH - LOWER LEVEL CONFERENCE RM,"1711 N CLEVELAND AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4606,PRECINCT 46 WARD 6,ST DOROTHY SCHOOL - GYM,"7740 S EBERHART AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4606,PRECINCT 46 WARD 6,KOZMINSKI CMTY ACADEMY - AUDITORIUM,"936 E 54 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4608,PRECINCT 46 WARD 8,WALSH ELEMENTARY SCH-HALL,"2031 S PEORIA ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4608,PRECINCT 46 WARD 8,COLES SCHOOL - GYM,"8440 S PHILLIPS AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4609,PRECINCT 46 WARD 9,STAGG SCHOOL-GYM,"7424 S MORGAN AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4609,PRECINCT 46 WARD 9,NEW DAY MINISTRIES INTRNTNL-HALL,"11300 S M L KING JR DR, Chicago, IL"
IL,Cook,City of Chicago,city/county,4609,PRECINCT 46 WARD 9,OKEEFE SCHOOL - GYM - AUDITORIUM,"6940 S MERRILL AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4609,PRECINCT 46 WARD 9,AUBURN COMMONS SENIOR RESIDENCE - SOCIAL RM,"1626 W 87 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4613,PRECINCT 46 WARD 13,LAWN LANE BOWL - MEETING RM,"6750 S PULASKI RD, Chicago, IL"
IL,Cook,City of Chicago,city/county,4618,PRECINCT 46 WARD 18,STEVENSON MIDDLE SCHOOL - GYM,"4350 W 79 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4619,PRECINCT 46 WARD 19,CHGO FRIENDS MEETING CH-MTNG RM,"10749 S ARTESIAN AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4621,PRECINCT 46 WARD 21,SOUTH SHORE LIBRARY - AUDITORIUM,"2505 E 73 ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4621,PRECINCT 46 WARD 21,NEW COVENANT COPTIC TMPL-SANCTUARY,"9306 S HALSTED ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4621,PRECINCT 46 WARD 21,R & D BUS COMPANY-LOBBY,"4654 W WASHINGTON BV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4628,PRECINCT 46 WARD 28,SPAULDING AVE CH OF GOD-FOYER,"1132 N SPAULDING AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4628,PRECINCT 46 WARD 28,3600 LAKE SHORE CONDO-MEETING RM,"3600 N LAKE SHORE DR, Chicago, IL"
IL,Cook,City of Chicago,city/county,4628,PRECINCT 46 WARD 28,HERBERT SCHOOL- GYM,"2131 W MONROE ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4628,PRECINCT 46 WARD 28,WASHINGTON IRVING SCHOOL-MULTI PURPOSE RM,"749 S OAKLEY BV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4634,PRECINCT 46 WARD 34,EUCLID PARK-GAME ROOM,"9800 S PARNELL AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4641,PRECINCT 46 WARD 41,NORWOOD LUTHERAN CH- 1st FL RM,"5917 N NINA AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4647,PRECINCT 46 WARD 47,BELL SCHOOL-AUDITORIUM,"3730 N OAKLEY AV, Chicago, IL"
IL,Cook,City of Chicago,city/county,4648,PRECINCT 46 WARD 48,PIANOMAN-1st FL STORE FRONT,"3805 N CLARK ST, Chicago, IL"
IL,Cook,City of Chicago,city/county,4648,PRECINCT 46 WARD 48,SHORELINE TOWERS CONDO-LOBBY,"6301 N SHERIDAN RD, Chicago, IL"
